,HD,HA,logP,MW,sum,bioactivity_class,molecule_chembl_id,canonical_smiles,Molecular Weight,Number of Hydrogen Donors,Number of Hydrogen Acceptors,OWPC,pIC50
6200,0,0,0,0,0,inactive,CHEMBL3693244,COC[C@H](C)NC(=O)c1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,371.35900000000015,2.0,5.0,1.7842,4.3979400086720375
6201,0,0,0,0,0,min effect,CHEMBL3693245,CC#Cc1cncc(-c2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,371.36200000000014,1.0,4.0,3.4529000000000014,5.9798459683616665
6202,0,0,0,0,0,inactive,CHEMBL3693246,CC#Cc1cncc(-c2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)c1,371.36200000000014,1.0,4.0,3.4529000000000014,4.3979400086720375
6203,0,0,0,0,0,min effect,CHEMBL3693245,CC#Cc1cncc(-c2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,371.36200000000014,1.0,4.0,3.4529000000000014,5.329290404776202
6204,0,0,0,0,0,inactive,CHEMBL3693247,CC#Cc1cncc(-c2cc(C3(CF)N=C(N)OC4CC43)c(F)cc2CO)c1,383.39800000000014,2.0,5.0,2.6496000000000013,4.479713025072883
6205,0,0,0,0,0,inactive,CHEMBL3693248,N=C1NC(CF)(c2cc(-c3cncc(F)c3)c(CO)cc2F)C2CC2O1,363.33900000000006,3.0,4.0,2.626970000000001,4.636406821141729
6206,0,0,0,0,0,min effect,CHEMBL3693249,CC#Cc1cnn(-c2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,360.33900000000017,1.0,5.0,2.576600000000001,5.917214629683549
6207,0,0,0,0,0,min effect,CHEMBL3693250,NC1=N[C@@](c2cc(-n3cc(C#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,386.377,1.0,5.0,2.9667000000000012,5.064240896254688
6208,0,0,0,0,0,inactive,CHEMBL3693251,COC(=O)c1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)cc1,451.37600000000015,2.0,6.0,3.1975000000000007,4.443697499232711
6209,0,0,0,0,0,min effect,CHEMBL3693252,NC1=N[C@@](c2cc(N3Cc4cc(Cl)cnc4C3=O)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,422.79400000000015,1.0,5.0,3.2283000000000017,5.660548558693559
6210,0,0,0,0,0,active,CHEMBL3693253,COc1cnc(C(=O)Nc2cccc([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,389.36200000000014,2.0,7.0,1.9313,6.30102999566398
6211,0,0,0,0,0,active,CHEMBL3693254,CNc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,406.36800000000017,3.0,7.0,2.1035,6.325138859262188
6212,0,0,0,0,0,inactive,CHEMBL3693259,NC1=N[C@@](c2cc(-c3nnc(-c4ccc(F)cc4)[nH]3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,417.366,2.0,5.0,3.610700000000002,4.3979400086720375
6213,0,0,0,0,0,active,CHEMBL3688741,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2Cl)[C@H]2C[C@H]2O1,441.26500000000016,2.0,5.0,4.008400000000003,7.598599459218455
6214,0,0,0,0,0,active,CHEMBL3688742,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2Cl)[C@H]2C[C@H]2O1,427.23800000000006,2.0,5.0,3.6780000000000026,7.264401100301819
6215,0,0,0,0,0,active,CHEMBL3688743,Cc1cc(Cl)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,423.27500000000015,2.0,5.0,3.8473200000000016,7.428291168191312
6216,0,0,0,0,0,active,CHEMBL3688744,Cc1cc(NC(=O)c2ccc(Cl)cc2CF)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,455.83900000000017,2.0,4.0,4.703120000000003,7.978810700930063
6217,0,0,0,0,0,active,CHEMBL3688745,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(F)cn3)ccc2Cl)[C@H]2C[C@H]2O1,392.7930000000002,2.0,5.0,3.0246000000000013,6.536853863273651
6218,0,0,0,0,0,active,CHEMBL3688789,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,424.38600000000014,2.0,7.0,3.577980000000001,7.252976822548372
6219,0,0,0,0,0,active,CHEMBL3688790,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,430.39000000000016,2.0,8.0,3.109900000000001,6.856985199745903
6220,0,0,0,0,0,active,CHEMBL3688791,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,447.39200000000017,2.0,7.0,3.854000000000002,6.930516906065388
6221,0,0,0,0,0,active,CHEMBL3688792,NC1=N[C@@](c2cc(Nc3ncnc4cc(C(F)(F)F)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,468.36100000000016,2.0,7.0,4.1201000000000025,6.904830648568244
6222,0,0,0,0,0,active,CHEMBL3688824,N#Cc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(F)c1,417.80300000000017,2.0,6.0,2.8962800000000013,7.298863933907473
6223,0,0,0,0,0,min effect,CHEMBL3693255,NC1=N[C@@](c2cc(NC(=O)c3c(F)cc(F)cc3F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,429.32000000000005,2.0,4.0,3.6891000000000025,5.268814292365999
6224,0,0,0,0,0,active,CHEMBL4114267,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OCC2(F)F)n1,404.35200000000015,2.0,7.0,2.2435,7.920818753952375
6225,0,0,0,0,0,active,CHEMBL2386720,C[C@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)OCC1(F)F,424.77000000000015,2.0,7.0,2.588480000000001,7.920818753952375
6226,0,0,0,0,0,active,CHEMBL2386721,CC1(C)OC(N)=N[C@](C)(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C1(F)F,452.8240000000001,2.0,7.0,3.3670800000000005,7.5376020021010435
6227,0,0,0,0,0,active,CHEMBL2386722,COCC[C@]1(c2nc(NC(=O)c3ncc(C#N)cc3C)ccc2F)N=C(N)OCC1(F)F,448.40500000000014,2.0,8.0,2.2601000000000004,7.0
6228,0,0,1,0,1,inactive,CHEMBL3902027,COCC[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3C)ccc2F)N=C(N)OCC1(F)F,448.40500000000014,2.0,8.0,2.2601000000000004,5.0
6229,0,0,0,0,0,active,CHEMBL4108431,COCC[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,511.8100000000002,2.0,7.0,3.752200000000001,6.1870866433571425
6230,0,0,0,0,0,active,CHEMBL2386723,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,467.7570000000002,2.0,6.0,3.7356000000000016,7.455931955649724
6231,0,0,0,0,0,active,CHEMBL4110279,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,449.31500000000017,3.0,8.0,2.0594,6.795880017344074
6232,0,0,0,0,0,active,CHEMBL2386724,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F,434.20500000000015,2.0,6.0,3.3702000000000014,7.744727494896692
6233,0,0,0,0,0,active,CHEMBL4108635,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,479.3410000000002,3.0,9.0,1.9817,6.229147988357855
6234,0,0,0,0,0,active,CHEMBL2386725,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,461.35100000000017,3.0,9.0,1.6845,6.080921907623925
6235,0,0,0,0,0,min effect,CHEMBL4114995,C[C@]1(c2nc(NC(=O)c3ncc(OCCCF)nc3N)ccc2F)N=C(N)OCC1(F)F,457.38800000000015,3.0,9.0,1.7790000000000001,5.920818753952375
6236,0,0,0,0,0,active,CHEMBL4111654,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(C)c1,409.36800000000017,2.0,7.0,2.380420000000001,6.568636235841013
6237,0,0,0,0,0,active,CHEMBL4110172,C[C@]1(c2nc(NC(=O)c3ncc(OCF)nc3N)ccc2F)N=C(N)OCC1(F)F,429.3340000000002,3.0,9.0,1.3463999999999998,6.9586073148417755
6238,0,0,0,0,0,active,CHEMBL4115271,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,455.39700000000016,3.0,10.0,1.0658000000000003,6.920818753952375
6239,0,0,0,0,0,active,CHEMBL4107314,C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3N)ccc2F)N=C(N)OCC1(F)F,434.37800000000016,4.0,8.0,0.9893999999999998,6.619788758288393
6240,0,0,0,0,0,active,CHEMBL4109969,C[C@]1(c2nc(NC(=O)c3ncc(F)cc3N)ccc2F)N=C(N)OCC1(F)F,398.32000000000016,3.0,7.0,1.7847000000000002,6.481486060122112
6241,0,0,0,0,0,active,CHEMBL4115329,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3N)ccc2F)N=C(N)OCC1(F)F,414.77500000000015,3.0,7.0,2.2990000000000004,7.221848749616356
6242,0,0,0,0,0,active,CHEMBL4106556,C[C@]1(c2nc(NC(=O)c3ncccc3Cl)ccc2F)N=C(N)OCC1(F)F,399.76000000000016,2.0,6.0,2.7168,6.4436974992327105
6243,0,0,0,0,0,active,CHEMBL4107875,COCC#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(Cl)c1,467.83500000000015,2.0,7.0,2.714700000000001,7.080921907623925
6244,0,0,0,0,0,active,CHEMBL4112705,C[C@]1(c2nc(NC(=O)c3ncc(C(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,431.32500000000016,3.0,8.0,1.9782,6.721246399047169
6245,0,0,0,0,0,min effect,CHEMBL4114553,C[C@]1(c2nc(NC(=O)c3ncc(OCCCl)nc3N)ccc2F)N=C(N)OCC1(F)F,459.81600000000014,3.0,9.0,1.6582,5.060480747381381
6246,0,0,0,0,0,active,CHEMBL4115141,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,479.7930000000002,2.0,7.0,3.3607000000000014,6.619788758288393
6247,0,0,0,0,0,active,CHEMBL4108335,C[C@]1(c2nc(NC(=O)c3ncc(OCCF)nc3N)ccc2F)N=C(N)OCC1(F)F,443.36100000000016,3.0,9.0,1.3888999999999998,6.2441251443275085
6248,0,0,0,0,0,active,CHEMBL4111699,C[C@]1(c2nc(NC(=O)c3ncc(OCF)cc3Cl)ccc2F)N=C(N)OCC1(F)F,447.7760000000002,2.0,7.0,3.0226000000000006,6.9586073148417755
6249,0,0,0,0,0,active,CHEMBL4109860,CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(Cl)c1,443.81300000000016,2.0,7.0,3.1155000000000013,6.537602002101044
6250,0,0,0,0,0,active,CHEMBL4110497,COCCc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,439.39800000000014,3.0,9.0,1.2295,6.823908740944318
6251,0,0,0,0,0,active,CHEMBL2386726,C[C@]1(c2nc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,438.74400000000014,2.0,7.0,2.9134,7.721246399047171
6252,0,0,0,0,0,active,CHEMBL4110655,C[C@]1(c2nc(NC(=O)c3nccnc3N)ccc2F)N=C(N)OCC1(F)F,381.31800000000015,3.0,8.0,1.0406,6.267606240177032
6253,0,0,0,0,0,active,CHEMBL4113786,C[C@]1(c2nc(NC(=O)c3ncc(C#CCO)cc3Cl)ccc2F)N=C(N)OCC1(F)F,453.80800000000016,3.0,7.0,2.0606,7.221848749616356
6254,0,0,0,0,0,active,CHEMBL4112589,C[C@]1(c2nc(NC(=O)c3ncc(C(F)F)cc3N)ccc2F)N=C(N)OCC1(F)F,430.33700000000016,3.0,7.0,2.5832000000000006,6.853871964321761
6255,0,0,0,0,0,inactive,CHEMBL4108644,CC(F)(F)c1nc(N)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)nc1Cl,479.79700000000025,3.0,8.0,2.8057,5.0
6256,0,0,0,0,0,active,CHEMBL2386719,C[C@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,390.32500000000016,2.0,7.0,1.93508,7.267606240177032
6257,0,0,0,0,0,active,CHEMBL4111103,CC(F)(F)c1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,445.35200000000015,3.0,8.0,2.1523,7.1938200260161125
6258,0,0,0,0,0,active,CHEMBL3652430,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21N=C(N)N(C)O1,429.9230000000002,1.0,5.0,4.622100000000004,8.58502665202918
6259,0,0,0,0,0,active,CHEMBL3652431,COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(N)N(C)O1,436.94300000000015,1.0,6.0,4.3546800000000045,8.455931955649723
6260,0,0,0,0,0,active,CHEMBL3949520,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21C=C(N)N(C)O1,364.48900000000015,1.0,4.0,3.4520000000000017,8.346787486224654
6261,0,0,0,0,0,active,CHEMBL3978600,COC1CCC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21C=C(N)N(C)C1=O,413.5210000000001,1.0,4.0,3.8666800000000014,8.397940008672036
6262,0,0,0,1,1,active,CHEMBL3652434,COC1CCC2(CC1)Cc1ccc(-c3cccc(Cl)c3)cc1C21N=C(N)N(C)O1,411.93300000000016,1.0,5.0,4.483000000000003,8.346787486224654
6263,0,0,0,0,0,active,CHEMBL3652435,COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(Cl)c3)cc1C21N=C(N)N(C)O1,446.37800000000016,1.0,5.0,5.1364000000000045,8.31875876262441
6264,0,0,0,0,0,active,CHEMBL3656128,COc1cc(Cl)cc(-c2ccc3c(c2)C2(N=C(N)N(C)O2)C2(CCC(OC)CC2)C3)c1,441.9590000000003,1.0,6.0,4.4916000000000045,8.229147988357855
6265,0,0,0,0,0,active,CHEMBL3656129,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(N)N(C)O1,420.48800000000017,1.0,6.0,3.8403800000000015,8.229147988357855
6266,0,0,0,1,1,active,CHEMBL3656130,COC1CCC2(CC1)Cc1ccc(-c3cccc(OC(F)(F)F)c3)cc1C21N=C(N)N(C)O1,461.48400000000015,1.0,6.0,4.728200000000004,8.154901959985743
6267,0,0,0,0,0,active,CHEMBL3656131,CN1OC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CCc2ccccc2CC1,468.9880000000003,1.0,5.0,5.344680000000004,8.130768280269024
6268,0,0,0,0,0,active,CHEMBL3974349,COC1CCC2(CC1)Cc1ccc(-c3cccc(OC(F)(F)F)c3)cc1C21C=C(N)N(C)C1=O,472.5070000000002,1.0,4.0,4.893600000000005,8.10790539730952
6269,0,0,0,0,0,active,CHEMBL3656133,COC1CCC2(CC1)Cc1ccc(-c3ccc(F)c(C#N)c3)cc1C21N=C(N)N(C)O1,420.48800000000017,1.0,6.0,3.8403800000000015,8.102372908709556
6270,0,0,0,0,0,active,CHEMBL3656134,COC1CCC2(CC1)Cc1ccc(-c3ccc(F)c(Cl)c3)cc1C21N=C(N)N(C)O1,429.9230000000002,1.0,5.0,4.622100000000004,8.05551732784983
6271,0,0,0,1,1,active,CHEMBL3980807,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21C=C(N)N(C)C1=O,440.94600000000025,1.0,3.0,4.787500000000005,7.954677021213343
6272,0,0,0,0,0,active,CHEMBL3656136,CN1OC2(N=C1N)c1cc(-c3cc(F)cc(Cl)c3)ccc1CC21CCc2ccccc2CC1,461.96800000000036,1.0,4.0,5.6121000000000025,7.950781977329817
6273,0,0,0,1,1,active,CHEMBL3955354,COc1cc(Cl)cc(-c2ccc3c(c2)C2(C=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3)c1,452.98200000000037,1.0,4.0,4.6570000000000045,7.939302159646387
6274,0,0,0,0,0,active,CHEMBL3656138,CN1OC2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCc2ccccc2CC1,443.9780000000004,1.0,4.0,5.4730000000000025,7.917214629683549
6275,0,0,0,0,0,active,CHEMBL3656139,COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21N=C(N)N(C)O1,378.47600000000017,1.0,6.0,3.224600000000001,7.774690718274137
6276,0,0,0,0,0,active,CHEMBL3656140,COC1CCC2(CC1)Cc1ccc(-c3cc(C)cc(C)c3)cc1C21N=C(N)N(C)O1,405.54200000000014,1.0,5.0,4.446440000000004,7.835647144215562
6277,0,0,0,1,1,active,CHEMBL3656141,COC1CCC2(CC1)Cc1ccc(-c3cccc(C(F)(F)F)c3)cc1C21N=C(N)N(C)O1,445.4850000000001,1.0,5.0,4.848400000000004,7.7281583934635
6278,0,0,0,0,0,active,CHEMBL3656142,CN1OC2(N=C1N)c1cc(-c3cc(Cl)cc(Cl)c3)ccc1CC21CCc2ccccc2CC1,478.4230000000003,1.0,4.0,6.126400000000005,7.7235381958267535
6279,0,0,0,1,1,active,CHEMBL3656143,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2ccccc2CC1,434.5430000000004,1.0,5.0,4.691280000000004,7.714442690992224
6280,0,0,0,0,0,active,CHEMBL3639550,CN1OC2(N=C1N)c1cc(-c3ccc(F)c(Cl)c3)ccc1CC21CCc2ccccc2CC1,461.96800000000036,1.0,4.0,5.6121000000000025,7.684029654543082
6281,0,0,0,0,0,active,CHEMBL3656144,CCOC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(C)O1,379.50400000000013,1.0,5.0,3.3142000000000014,7.67778070526608
6282,0,0,0,1,1,active,CHEMBL3656145,COC1CCC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C)O1,402.49800000000016,1.0,6.0,3.7012800000000015,7.581698708680254
6283,0,0,0,0,0,active,CHEMBL3656146,COc1cc(Cl)cc(-c2ccc3c(c2)C2(N=C(N)N(C)O2)C2(CCc4ccccc4CC2)C3)c1,474.00400000000036,1.0,5.0,5.481600000000005,7.416801226031379
6284,0,0,0,0,0,active,CHEMBL3970197,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C)O1,416.52500000000015,1.0,6.0,4.091380000000003,7.379863945026242
6285,0,0,0,0,0,active,CHEMBL3656148,CN1C(=O)C2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2ccccc2CC1,446.55400000000037,1.0,4.0,4.3287800000000045,8.275724130399214
6286,0,0,0,0,0,active,CHEMBL3656149,CN1OC2(N=C1N)c1cc(Cl)ccc1CC21CCc2ccccc2CC1,367.88000000000017,1.0,4.0,3.8060000000000014,7.210419287835572
6287,0,0,0,0,0,active,CHEMBL3656150,CN1OC2(N=C1N)c1cc(Br)ccc1CC21CCc2ccccc2CC1,412.3310000000003,1.0,4.0,3.9151000000000034,7.1938200260161125
6288,0,0,0,0,0,active,CHEMBL3656151,COC1CCC2(CC1)Cc1ccc(-c3cc(F)ccc3C)cc1C21N=C(N)N(C)O1,409.50500000000017,1.0,5.0,4.2771200000000045,7.1301817920206725
6289,0,0,0,0,0,active,CHEMBL3656152,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2cc(F)c(F)cc2C1,456.4960000000003,1.0,5.0,4.579380000000003,7.0506099933550885
6290,0,0,0,0,0,active,CHEMBL3656153,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CC=C(F)CC1,388.44600000000025,1.0,5.0,4.149580000000003,7.0301183562535
6291,0,0,0,0,0,active,CHEMBL3656154,CN1OC2(N=C1N)c1ccccc1CC21CCc2ccccc2CC1,333.4350000000001,1.0,4.0,3.1526000000000014,6.980468315468744
6292,0,0,0,0,0,active,CHEMBL3656155,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCOc2ccccc2C1,436.5150000000003,1.0,6.0,4.1374800000000045,6.914709421769935
6293,0,0,0,1,1,active,CHEMBL3656156,COC1CCC2(CC1)Cc1ccc(-c3ccc4cc[nH]c4c3)cc1C21N=C(N)N(C)O1,416.52500000000015,2.0,5.0,4.310900000000003,6.901010360598823
6294,0,0,0,1,1,active,CHEMBL3656157,CN1OC2(N=C1N)c1cc(-c3cccc(OC(F)(F)F)c3)ccc1CC21CCc2ccccc2CC1,493.5290000000003,1.0,5.0,5.718200000000004,6.884722408604097
6295,0,0,0,0,0,active,CHEMBL3656158,CN1OC2(N=C1N)c1cc(-c3cccc(C(F)(F)F)c3)ccc1CC21CCc2ccccc2CC1,477.53000000000037,1.0,4.0,5.8384000000000045,6.802443786846463
6296,0,0,0,0,0,active,CHEMBL3656159,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21Cc2ccccc2C1,406.48900000000015,1.0,5.0,3.9110800000000014,6.796967112985289
6297,0,0,0,0,0,active,CHEMBL3656160,CC1=C(C)CC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C)O1,398.51000000000016,1.0,5.0,4.632580000000004,6.7929044595807815
6298,0,0,0,0,0,active,CHEMBL3656161,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21CC(=O)N(C)C(N)=N1,455.9610000000003,1.0,4.0,4.649700000000005,6.762707662432541
6299,0,0,0,0,0,active,CHEMBL3656162,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2cc(F)ccc2C1,438.5060000000003,1.0,5.0,4.440280000000003,6.748605149959895
6300,0,0,0,0,0,active,CHEMBL3656163,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCC(F)(F)CC1,408.4520000000003,1.0,5.0,4.321580000000004,6.723308471154961
6301,0,0,0,1,1,active,CHEMBL3956487,CN1OC2(C=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2ccccc2C1,419.5280000000003,1.0,4.0,4.829080000000004,6.710634048479968
6302,0,0,0,0,0,active,CHEMBL3918596,CN1OC2(C=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCCc2ccccc2C1,433.5550000000004,1.0,4.0,5.219180000000004,6.533280628318401
6303,0,0,0,0,0,active,CHEMBL3656166,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21C=CC(c2ccccc2)C1,432.52700000000016,1.0,5.0,4.855980000000003,6.529883646848996
6304,0,0,0,0,0,active,CHEMBL3656167,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2c(ccc(F)c2F)C1,456.4960000000003,1.0,5.0,4.579380000000003,6.422163658707255
6305,0,0,0,0,0,active,CHEMBL3894111,CCOC1(F)CCC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C)O1,434.51500000000016,1.0,6.0,4.388580000000005,7.379863945026242
6306,0,0,0,0,0,active,CHEMBL3656169,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCCC1,358.4450000000003,1.0,5.0,3.6862800000000018,6.353400248279627
6307,0,0,0,0,0,active,CHEMBL3656170,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCOCC1,374.4440000000003,1.0,6.0,2.922680000000001,6.331800515801338
6308,0,0,0,0,0,active,CHEMBL3656171,COC1CCC2(CCc3ccc(-c4cccc(C#N)c4)cc3C23N=C(N)N(C)O3)CC1,416.52500000000015,1.0,6.0,4.091380000000003,6.296021174991614
6309,0,0,0,0,0,active,CHEMBL3656166,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21C=CC(c2ccccc2)C1,432.52700000000016,1.0,5.0,4.855980000000003,6.288699040083834
6310,0,0,0,0,0,active,CHEMBL3902664,Cc1cccc2c1CCC1(CCc3ccc(-c4cccc(C#N)c4)cc3C13N=C(N)N(C)O3)C2,448.57000000000016,1.0,5.0,4.999700000000005,6.209081804785421
6311,0,0,0,0,0,active,CHEMBL3898229,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21CC(=O)N(C)C(N)=N1,391.51500000000016,1.0,4.0,2.9517000000000007,6.173665994377779
6312,0,0,0,0,0,active,CHEMBL3656174,CN1C(=O)C2(N=C1N)c1cc(Br)ccc1CC21CCc2ccccc2CC1,424.3420000000003,1.0,3.0,3.5526000000000018,6.689731633367553
6313,0,0,0,0,0,active,CHEMBL3656175,CO[C@H]1CC2(Cc3ccc(-c4cccc(C#N)c4)cc3C23N=C(N)N(C)O3)C[C@H]1OC,418.4970000000001,1.0,7.0,2.9360800000000014,6.028946923506791
6314,0,0,0,0,0,active,CHEMBL3968267,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21CC(=O)N(C)C(N)=N1,428.5360000000002,1.0,5.0,3.728880000000002,6.0133626043898465
6315,0,0,0,0,0,min effect,CHEMBL3656177,COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21CC(=O)N(C)C(N)=N1,404.5140000000002,1.0,5.0,3.252200000000001,5.808297536440806
6316,0,0,0,1,1,min effect,CHEMBL3656178,CN1O[C@]2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CCc2ccccc2C1,420.5160000000003,1.0,5.0,4.301180000000003,5.731398629260336
6317,0,0,0,0,0,min effect,CHEMBL3934108,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21Cc2cccc3cccc(c23)C1,456.5490000000003,1.0,5.0,5.0642800000000046,5.486502729751131
6318,0,0,0,1,1,min effect,CHEMBL3656175,CO[C@H]1CC2(Cc3ccc(-c4cccc(C#N)c4)cc3C23N=C(N)N(C)O3)C[C@H]1OC,418.4970000000001,1.0,7.0,2.9360800000000014,5.3865810549654265
6319,0,0,0,0,0,min effect,CHEMBL3897179,CN1OC2(C=C1N)c1cc(-c3cccc(C#N)c3)ccc1CCC21CCc2ccccc2CC1,447.5820000000004,1.0,4.0,5.6092800000000045,5.2963733555854455
6320,0,0,0,0,0,inactive,CHEMBL3947373,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21CC(=O)N(C)C(N)=N1,406.3240000000001,1.0,4.0,2.952700000000001,4.440754292356387
