naAromAtom,nAtom,nN,nO,nS,nF,nCl,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsD,SpMax1_Bhs,SpMax2_Bhs,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C3SP3,C4SP3,SCH-7,SC-3,VC-3,SPC-4,MIC0,nAtomLAC,piPC6,R_TpiPCTPC,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nHeteroRing,n6HeteroRing,VE3_D,VR1_D,class_label
6,68,3,4,0,0,0,15.99794492,4.368730084,11.16406873,2,4.866789861,4.276922913,0,4,2,2,5,1,1,0.730340172,4.040599547,2.8469350710000003,5.018328321,13.47237748,6,5.657302141000001,2.747604724,0,2,1,0,1,0,2,2,-5.441922432999999,297.33446360000005,active
12,74,3,4,0,1,0,18.99840919,4.035840043,11.19830553,1,5.157093153,4.897557338,0,3,6,3,5,1,1,0.87259907,4.533398827,3.02778028,5.8114767910000005,14.72282867,4,5.898869427999999,2.911613272,0,3,1,0,1,0,2,2,-6.622784439,325.15885089999995,active
12,74,3,4,0,1,0,18.99840919,4.035840043,11.19830553,1,5.157093153,4.897557338,0,3,6,3,5,1,1,0.87259907,4.533398827,3.02778028,5.8114767910000005,14.72282867,4,5.898869427999999,2.911613272,0,3,1,0,1,0,2,2,-6.622784439,325.15885089999995,active
12,78,3,5,0,1,0,18.99840968,4.037985597,11.20689422,1,5.1723653469999995,4.907725682,0,3,6,3,5,1,1,0.87259907,4.413825671000001,2.997886991,5.946565342,14.99275246,4,5.912488978,2.865172667,0,3,1,0,1,0,2,2,-7.919189062999999,341.7650374,active
12,74,3,4,0,2,0,19.00061155,3.433668784,11.19759469,1,5.20985135,5.203295402,0,3,6,3,5,1,1,0.87259907,4.413825671000001,2.997886991,6.031116332000001,15.80983576,4,5.907063397000001,2.8889096339999996,0,3,1,0,1,0,2,2,-7.419155072000001,331.89032339999994,active
6,68,3,4,0,0,0,15.99794492,4.368730084,11.16406873,2,4.866789861,4.276922913,0,4,2,2,5,1,1,0.730340172,4.040599547,2.8469350710000003,5.018328321,13.47237748,6,5.657302141000001,2.747604724,0,2,1,0,1,0,2,2,-5.441922432999999,297.33446360000005,active
29,77,7,5,0,0,0,15.99897548,5.393022192,11.04298481,3,4.676939877,4.6640687110000005,0,4,19,5,1,0,0,0.695042458,2.5367185180000003,1.127970572,6.634908103,15.28259582,4,6.510351342000001,5.294767645,2,4,0,0,0,0,2,0,-23.88345054,604.7812602999999,active
29,80,7,7,0,0,0,16.0010017,4.426718548,11.09466704,4,4.787174757,4.697247412,0,5,18,6,1,0,0,0.7166685429999999,3.0367185180000003,1.256947451,7.588843876,16.02066599,4,6.652863029,5.254264888,2,4,0,0,0,0,2,0,-11.82041033,630.4475852,active
29,77,7,5,0,0,0,78.9183378,5.405185679,11.14027712,3,4.693490385,4.680979999,0,4,19,5,1,0,0,0.745426215,2.825393652,1.455297407,6.924989266,21.70690476,4,6.556955897000001,5.238033689,2,4,0,0,0,0,2,0,-16.50470152,613.5081647000001,active
29,77,7,5,0,0,0,126.90447340000001,5.414132184,13.18395785,3,4.69348816,4.680978507,0,4,19,5,1,0,0,0.745426215,2.825393652,1.550547699,6.924989266,25.61234463,4,6.556955897000001,5.238033689,2,4,0,0,0,0,2,0,-16.50470152,613.5081647000001,active
29,80,7,5,0,0,0,15.99897676,5.397935577999999,11.08228325,3,4.683251268999999,4.670538327,0,4,18,6,2,0,0,0.745426215,2.825393652,1.294637238,6.924989266,15.09751921,4,6.556955897000001,5.238033689,2,4,0,0,0,0,2,0,-16.50470152,613.5081647000001,active
29,79,8,7,0,0,0,16.00100335,3.97796381,11.08064284,4,4.922228615,4.692343737,0,4,19,5,1,0,0,0.7166685429999999,3.0367185180000003,1.245821702,7.588843876,16.45661076,4,6.652863029,5.254264888,2,4,0,0,0,0,2,0,-11.82041033,630.4475852,active
29,79,8,7,0,1,0,18.99841209,3.977908129,11.08062073,4,4.939863583,4.903692274,0,4,19,5,1,0,0,0.7891888340000001,3.325393652,1.3088157809999998,7.997092167000001,17.97285665,4,6.689210512000001,5.221087153,2,4,0,0,0,0,2,0,-13.84387719,694.5666943,active
18,82,3,4,0,0,0,15.9979551,5.522871195,11.00327789,3,4.724996161,4.698837419,0,2,14,6,7,1,0,0.312572455,2.533239394,1.359694219,5.571218522000001,12.66834959,2,6.005120874,3.7265768880000003,0,3,1,0,0,1,1,0,-4.816053323999999,702.8410066,active
12,72,3,4,0,0,0,15.99794899,5.2247882830000005,10.18597853,3,4.782189518,4.758104724,0,2,9,5,8,1,0,0.253646889,2.199906061,1.161407101,4.680619469,13.23666894,2,5.744804449,3.2365632680000003,0,2,1,0,0,1,1,0,-4.267396969,409.57633050000004,active
12,63,3,4,0,0,0,15.99794596,5.224635698999999,10.16632798,3,4.766356793,4.741717807,0,2,10,4,6,0,0,0.21877758600000002,1.6999060609999999,0.776506922,3.6882918769999997,13.82497995,2,5.580908377,3.2346938780000003,0,2,1,0,0,1,1,0,-3.6669842530000003,1229.683761,inactive
18,90,4,6,1,0,0,31.97207336,5.689357205,11.79442406,5,5.025722191,4.71318039,0,2,15,5,6,1,0,0.283814783,3.943922997,1.7754888530000001,7.782062943,16.13511917,2,6.232448017,3.9158708939999998,0,3,1,0,0,1,1,0,-4.055652107,1047.433739,active
18,90,4,6,1,0,0,31.97207336,5.689357205,11.79442406,5,5.025722191,4.71318039,0,2,15,5,6,1,0,0.283814783,3.943922997,1.7754888530000001,7.782062943,16.13511917,2,6.232448017,3.9158708939999998,0,3,1,0,0,1,1,0,-4.055652107,1047.433739,active
12,83,4,6,1,0,0,31.97207311,5.684314782,11.78440195,5,5.0620113380000005,4.748126424,0,2,10,4,7,1,0,0.224889218,3.803039753,1.7299281290000001,7.508987875,16.6595402,2,6.062185092000001,3.554291745,0,2,1,0,0,1,1,0,-3.766135578,878.1951826,active
12,85,4,6,1,0,0,31.97207311,5.389472859,11.74661923,4,5.154299879,4.844013037,0,2,8,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.49359359,2,6.011420349,3.3827896789999996,0,2,1,0,0,1,1,0,-4.112830847,1028.381551,active
12,82,4,6,1,0,0,31.97207305,5.380731207,11.74378492,4,5.14082692,4.830258325,0,2,8,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.73294961,2,6.0089667360000005,3.408587598,0,2,1,0,0,1,1,0,-3.9907926519999997,2144.186977,active
12,73,4,6,1,0,0,31.9720729,5.38057874,11.743476600000001,4,5.130829461,4.820056068,0,2,9,3,5,0,0,0.19001991399999998,3.110589664,1.1923015559999999,5.899136297999999,17.53742096,2,5.885583062,3.421624867,0,2,1,0,0,1,1,0,-3.730859956,774.5042513,inactive
12,83,4,6,1,0,0,31.97207311,5.394746372999999,11.74727849,5,5.092073598,4.780553047,0,2,10,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.6595402,2,6.028429111,3.4984177219999997,0,2,1,0,0,1,1,0,-4.112830847,1028.381551,active
12,83,4,6,1,0,0,31.97207311,5.39131697,11.745180900000001,5,5.066974757,4.755022988,0,2,10,4,8,0,1,0.218443362,4.620952635,2.525634889,7.71580284,16.6595402,2,6.06014487,3.5501558010000003,0,2,1,0,0,1,1,0,-4.318453436,795.120937,active
12,80,4,6,1,0,0,31.97207305,5.391278025,11.74510337,5,5.077130052,4.765351975,0,2,10,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.90759394,2,6.030835488999999,3.562992126,0,2,1,0,0,1,1,0,-3.9907926519999997,2144.186977,active
12,71,4,6,1,0,0,31.9720729,5.391125568,11.74479505,5,5.060488394,4.748428798,0,2,11,3,5,0,0,0.19001991399999998,3.110589664,1.1923015559999999,5.899136297999999,17.74298262,2,5.910288385,3.5890474919999997,0,2,1,0,0,1,1,0,-3.730859956,774.5042513,active
18,82,3,4,0,0,0,15.9979551,5.522871195,11.00327789,3,4.724996161,4.698837419,0,2,14,6,7,1,0,0.312572455,2.533239394,1.359694219,5.571218522000001,12.66834959,2,6.005120874,3.7265768880000003,0,3,1,0,0,1,1,0,-4.816053323999999,702.8410066,active
12,72,3,4,0,0,0,15.99794899,5.2247882830000005,10.18597853,3,4.782189518,4.758104724,0,2,9,5,8,1,0,0.253646889,2.199906061,1.161407101,4.680619469,13.23666894,2,5.744804449,3.2365632680000003,0,2,1,0,0,1,1,0,-4.267396969,409.57633050000004,active
12,63,3,4,0,0,0,15.99794596,5.224635698999999,10.16632798,3,4.766356793,4.741717807,0,2,10,4,6,0,0,0.21877758600000002,1.6999060609999999,0.776506922,3.6882918769999997,13.82497995,2,5.580908377,3.2346938780000003,0,2,1,0,0,1,1,0,-3.6669842530000003,1229.683761,inactive
18,90,4,6,1,0,0,31.97207336,5.689357205,11.79442406,5,5.025722191,4.71318039,0,2,15,5,6,1,0,0.283814783,3.943922997,1.7754888530000001,7.782062943,16.13511917,2,6.232448017,3.9158708939999998,0,3,1,0,0,1,1,0,-4.055652107,1047.433739,active
18,90,4,6,1,0,0,31.97207336,5.689357205,11.79442406,5,5.025722191,4.71318039,0,2,15,5,6,1,0,0.283814783,3.943922997,1.7754888530000001,7.782062943,16.13511917,2,6.232448017,3.9158708939999998,0,3,1,0,0,1,1,0,-4.055652107,1047.433739,active
12,83,4,6,1,0,0,31.97207311,5.684314782,11.78440195,5,5.0620113380000005,4.748126424,0,2,10,4,7,1,0,0.224889218,3.803039753,1.7299281290000001,7.508987875,16.6595402,2,6.062185092000001,3.554291745,0,2,1,0,0,1,1,0,-3.766135578,878.1951826,active
12,85,4,6,1,0,0,31.97207311,5.389472859,11.74661923,4,5.154299879,4.844013037,0,2,8,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.49359359,2,6.011420349,3.3827896789999996,0,2,1,0,0,1,1,0,-4.112830847,1028.381551,active
12,82,4,6,1,0,0,31.97207305,5.380731207,11.74378492,4,5.14082692,4.830258325,0,2,8,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.73294961,2,6.0089667360000005,3.408587598,0,2,1,0,0,1,1,0,-3.9907926519999997,2144.186977,active
12,83,4,6,1,0,0,31.97207311,5.394746372999999,11.74727849,5,5.092073598,4.780553047,0,2,10,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.6595402,2,6.028429111,3.4984177219999997,0,2,1,0,0,1,1,0,-4.112830847,1028.381551,active
12,83,4,6,1,0,0,31.97207311,5.39131697,11.745180900000001,5,5.066974757,4.755022988,0,2,10,4,8,0,1,0.218443362,4.620952635,2.525634889,7.71580284,16.6595402,2,6.06014487,3.5501558010000003,0,2,1,0,0,1,1,0,-4.318453436,795.120937,active
12,80,4,6,1,0,0,31.97207305,5.391278025,11.74510337,5,5.077130052,4.765351975,0,2,10,4,7,1,0,0.224889218,3.610589664,1.577201736,6.89146389,16.90759394,2,6.030835488999999,3.562992126,0,2,1,0,0,1,1,0,-3.9907926519999997,2144.186977,active
12,71,4,6,1,0,0,31.9720729,5.391125568,11.74479505,5,5.060488394,4.748428798,0,2,11,3,5,0,0,0.19001991399999998,3.110589664,1.1923015559999999,5.899136297999999,17.74298262,2,5.910288385,3.5890474919999997,0,2,1,0,0,1,1,0,-3.730859956,774.5042513,active
6,72,3,5,0,0,0,15.99895376,4.166235195,10.60699384,4,4.8195268460000005,4.807160152,0,3,5,1,7,3,0,0.072168784,2.62090729,1.730445377,4.111443723,13.79082757,5,4.610779425,1.954086538,0,1,0,0,0,0,0,0,-6.369438927000001,479.0862153,inactive
18,59,5,1,0,0,0,15.99492323,4.742658864,9.525511029,0,3.996373105,3.9070045419999997,0,2,11,2,4,0,0,0.425722174,1.4288690169999998,0.720744815,2.931956869,12.6623198,0,5.5783137289999996,3.9375,0,4,0,0,0,0,2,2,-15.25920658,420.2479171,active
18,58,5,0,0,0,0,14.00713477,5.925966347,9.525665167,0,3.995024395,3.8856670419999997,0,2,10,3,5,0,0,0.450129942,1.513420006,0.8193700999999999,2.8474058789999996,11.093694900000001,0,5.512420173,3.928100264,0,4,0,0,0,0,2,2,-13.78815633,331.05298910000005,inactive
18,55,5,0,0,1,0,18.99840753,4.003329295,9.534095484,0,4.928740377,3.9984422389999996,0,2,11,2,4,0,0,0.450129942,1.513420006,0.715697512,2.8474058789999996,13.22774551,0,5.512420173,3.928100264,0,4,0,0,0,0,2,2,-13.78815633,331.05298910000005,active
18,55,5,0,0,0,1,34.96938068,6.209896786,9.528263467,0,4.0009984439999995,3.890616671,0,2,11,2,4,0,0,0.450129942,1.513420006,0.84168567,2.783461964,14.90648938,0,5.514688034,3.919195251,0,4,0,0,0,0,2,2,-10.03807106,330.6360786,active
12,88,4,3,0,0,0,15.99694576,5.499354102000001,11.62393228,2,4.864842014,4.831410976,0,2,9,3,9,2,0,0.9451476879999999,2.71023396,1.675539155,7.1568417989999995,12.34478381,4,5.497680389,2.07081793,2,2,0,0,0,0,2,0,-6.781491171,676.4151387999999,active
12,88,4,3,0,0,0,15.99694576,5.499354102000001,11.62393228,2,4.864842014,4.831410976,0,2,9,3,9,2,0,0.9451476879999999,2.71023396,1.675539155,7.1568417989999995,12.34478381,4,5.497680389,2.07081793,2,2,0,0,0,0,2,0,-6.781491171,676.4151387999999,active
12,61,2,3,1,1,0,31.97257318,4.537710758,11.56399763,2,5.119309405,5.037737452,0,0,9,3,6,1,1,0.49716646700000006,4.122905987,2.47159883,6.173662234,17.50499031,0,5.582320806,3.1351804889999997,0,3,0,0,0,0,1,1,-8.350255576,843.4747502,active
12,61,2,3,1,1,0,78.91833756,4.926835272,11.75855845,2,5.1467057789999995,5.072218973,0,0,9,3,6,1,1,0.518921558,4.3153560760000005,2.743907635,6.712489794,25.18515462,0,5.688668837000001,3.170659526,0,3,0,0,0,0,1,1,-7.579156139,560.8440852000001,active
12,61,2,3,1,0,0,78.91833754,6.397617428999999,11.76424578,2,5.119306705,4.200187846,0,0,9,3,6,1,1,0.49716646700000006,4.122905987,2.700517712,6.173662234,23.330718,0,5.582320806,3.1351804889999997,0,3,0,0,0,0,1,1,-8.350255576,843.4747502,active
12,65,2,4,1,3,0,31.97257345,3.047429764,11.6341219,2,5.514752626,5.156539411,0,0,9,3,6,1,1,0.477237607,5.614530565,2.590449162,6.642623561000001,19.85862265,0,5.720516674,3.1507636039999998,0,3,0,0,0,0,1,1,-9.92734685,11965.409759999999,active
12,70,2,3,1,1,0,31.97257333,4.812786615,11.70153544,2,5.155515073,5.083487009,0,0,8,4,7,1,1,0.5026497120000001,4.246320483,2.5624963530000002,6.625222567000001,16.48887283,3,5.765582876,3.184114583,0,3,0,0,0,0,1,1,-8.109773277,532.6815416000001,active
12,61,2,3,1,1,0,31.97257318,4.537710758,11.56399763,2,5.119309405,5.037737452,0,0,9,3,6,1,1,0.49716646700000006,4.122905987,2.47159883,6.173662234,17.50499031,0,5.582320806,3.1351804889999997,0,3,0,0,0,0,1,1,-8.350255576,843.4747502,active
12,61,2,3,1,1,0,78.91833756,4.926835272,11.75855845,2,5.1467057789999995,5.072218973,0,0,9,3,6,1,1,0.518921558,4.3153560760000005,2.743907635,6.712489794,25.18515462,0,5.688668837000001,3.170659526,0,3,0,0,0,0,1,1,-7.579156139,560.8440852000001,active
12,61,2,3,1,0,0,78.91833754,6.397617428999999,11.76424578,2,5.119306705,4.200187846,0,0,9,3,6,1,1,0.49716646700000006,4.122905987,2.700517712,6.173662234,23.330718,0,5.582320806,3.1351804889999997,0,3,0,0,0,0,1,1,-8.350255576,843.4747502,active
12,70,2,3,1,1,0,31.97257333,4.812786615,11.70153544,2,5.155515073,5.083487009,0,0,8,4,7,1,1,0.5026497120000001,4.246320483,2.5624963530000002,6.625222567000001,16.48887283,3,5.765582876,3.184114583,0,3,0,0,0,0,1,1,-8.109773277,532.6815416000001,active
15,71,3,3,1,0,0,31.97257336,5.409515751,11.73125076,2,5.13445888,4.21516938,0,0,9,4,7,1,1,0.728326258,4.120917563,2.557105533,6.429199421,15.41437813,3,6.250186369,4.937435518,1,3,1,1,0,0,2,1,-9.699412282,12275.72083,active
15,69,2,3,1,2,0,31.97257346,3.4757148819999997,11.73042659,2,5.288586636000001,5.146190847,0,1,8,5,7,1,1,0.719497446,4.529165853,2.6384318490000003,6.6432755960000005,17.72620245,2,6.275908962000001,4.970922688,1,3,1,1,0,0,2,1,-10.24285192,681.4595307999999,active
15,69,2,3,1,3,0,31.97257354,3.430214882,11.72971577,2,5.500063043,5.15209479,0,1,8,5,7,1,1,0.714234426,5.681577733999999,2.758631008,7.007054059,18.65543557,2,6.300986462999999,4.998939551,1,3,1,1,0,0,2,1,-10.08233109,566.7117433,active
15,69,2,3,1,0,0,31.97257331,5.775416507,11.73184823,2,5.0998599339999995,4.185599436,0,1,8,5,7,1,1,0.748255117,4.120917563,2.580110664,6.478014957,14.89951579,0,6.223784615,4.897962843,1,3,1,1,0,0,2,1,-8.569154434,632.3325355000001,active
15,69,2,3,1,0,0,31.97257331,5.775416507,11.73184823,2,5.0998599339999995,4.185599436,0,1,8,5,7,1,1,0.748255117,4.120917563,2.580110664,6.478014957,14.89951579,0,6.223784615,4.897962843,1,3,1,1,0,0,2,1,-8.569154434,632.3325355000001,active
12,72,2,3,1,1,0,31.97257343,4.982052957,11.758966599999999,2,5.237048998,5.186124868,0,0,8,4,7,1,2,1.255201711,4.7509270169999995,3.0747109760000004,7.984294737000001,16.2905697,0,6.071314929,3.236352133,1,3,1,1,0,0,2,1,-6.638293427000001,2740.8000739999998,active
12,72,2,3,1,1,0,31.97257343,4.982052957,11.758966599999999,2,5.237048998,5.186124868,0,0,8,4,7,1,2,1.255201711,4.7509270169999995,3.0747109760000004,7.984294737000001,16.2905697,0,6.071314929,3.236352133,1,3,1,1,0,0,2,1,-6.638293427000001,2740.8000739999998,active
12,74,3,4,1,1,0,31.97207285,4.826202974,11.60515625,3,5.09986248,5.011932089,0,1,9,3,7,1,1,0.477237607,4.750793818,2.84883083,6.6032206129999995,17.40800902,2,5.751977224,3.253654609,0,3,0,0,0,0,1,1,-8.465197299,2174.636026,active
12,67,2,3,1,1,0,31.97257328,4.773490703,11.68188688,2,5.140080193,5.063828034,0,0,8,4,7,1,1,0.5026497120000001,4.246320483,2.5624963530000002,6.674038104,16.80318639,0,5.729693856,3.18037932,0,3,0,0,0,0,1,1,-7.56005958,456.5582648,active
12,72,2,4,1,1,0,31.97207279,4.357243614,11.71387551,3,5.122829618,5.040847401000001,0,1,8,4,8,1,1,0.486377867,4.598201447,2.6548896419999997,6.694516172,16.94932983,0,5.856503562,3.337819123,0,3,0,0,0,0,1,1,-9.49766921,764.4654871,active
12,80,3,4,1,1,0,31.97207295,4.944109911,11.72304634,3,5.118841716,5.0357455269999996,0,1,8,4,8,1,1,0.486377867,4.886876581,2.9412241189999997,7.027849505,16.83182691,2,5.894402834,3.306479615,0,3,0,0,0,0,1,1,-19.17670253,867.9195123,active
12,68,2,3,1,1,0,31.97257333,4.827896883,11.70909014,2,5.205688458,5.147439352,0,0,8,4,6,2,1,0.888669685,4.382403246,2.688105181,6.823026897,16.69650532,0,5.8370013179999996,3.199927255,0,3,0,0,0,0,1,1,-7.256866711,520.6354253000001,active
17,68,4,3,1,1,0,31.97257345,4.884770895,11.73752814,2,5.107107877,5.022483536,0,1,10,4,6,1,1,0.6024791039999999,4.382403246,2.5971527869999997,7.058729157,17.98120885,0,6.3069023710000005,5.378123621,1,3,0,0,0,0,2,1,-7.381079112999999,1938.900907,active
17,68,2,4,1,1,0,31.97257345,4.862520663,11.72640306,2,5.088524904,4.998895393,0,1,11,4,6,1,1,0.6024791039999999,4.382403246,2.591528629,7.058729157,17.36353834,0,6.3069023710000005,5.378123621,1,3,0,0,0,0,2,1,-7.381079112999999,1938.900907,active
17,68,2,4,1,1,0,31.97257345,4.886254693,11.73827029,2,5.088524894,4.998836323,0,2,9,5,6,1,1,0.6024791039999999,4.382403246,2.615936397,7.058729157,17.36353834,0,6.3069023710000005,5.378123621,1,3,0,0,0,0,2,1,-7.381079112999999,1938.900907,active
12,70,2,3,1,4,0,31.97257357,3.2720430069999997,11.69940299,2,5.5743760479999995,5.212088568,0,0,8,4,7,1,1,0.5026497120000001,5.806980654,2.741016697,7.375222567000001,19.32818135,3,5.820453781,3.171233286,0,3,0,0,0,0,1,1,-10.59123696,583.030986,active
12,71,2,4,1,4,0,31.97257363,3.389668007,11.70675472,2,5.592802142999999,5.224976338,0,0,8,4,7,1,1,0.5026497120000001,5.816470032000001,2.8044988230000003,8.812217887000001,19.86313532,3,5.853279486,3.166820276,0,3,0,0,0,0,1,1,-9.18753526,562.4189054,active
12,74,2,4,1,4,0,31.97257368,3.546855507,11.71657917,2,5.559804177,5.200259339,0,0,8,4,7,1,1,0.5026497120000001,5.756683454,2.7965450639999996,8.489024956,19.4950265,3,5.870355674,3.157425022,0,3,0,0,0,0,1,1,-8.779265618,640.4315602999999,active
12,74,3,4,1,1,0,31.97207285,4.826202974,11.60515625,3,5.09986248,5.011932089,0,1,9,3,7,1,1,0.477237607,4.750793818,2.84883083,6.6032206129999995,17.40800902,2,5.751977224,3.253654609,0,3,0,0,0,0,1,1,-8.465197299,2174.636026,active
12,72,2,4,1,1,0,31.97207279,4.357243614,11.71387551,3,5.122829618,5.040847401000001,0,1,8,4,8,1,1,0.486377867,4.598201447,2.6548896419999997,6.694516172,16.94932983,0,5.856503562,3.337819123,0,3,0,0,0,0,1,1,-9.49766921,764.4654871,active
12,80,3,4,1,1,0,31.97207295,4.944109911,11.72304634,3,5.118841716,5.0357455269999996,0,1,8,4,8,1,1,0.486377867,4.886876581,2.9412241189999997,7.027849505,16.83182691,2,5.894402834,3.306479615,0,3,0,0,0,0,1,1,-19.17670253,867.9195123,active
12,68,2,3,1,1,0,31.97257333,4.827896883,11.70909014,2,5.205688458,5.147439352,0,0,8,4,6,2,1,0.888669685,4.382403246,2.688105181,6.823026897,16.69650532,0,5.8370013179999996,3.199927255,0,3,0,0,0,0,1,1,-7.256866711,520.6354253000001,active
17,68,4,3,1,1,0,31.97257345,4.884770895,11.73752814,2,5.107107877,5.022483536,0,1,10,4,6,1,1,0.6024791039999999,4.382403246,2.5971527869999997,7.058729157,17.98120885,0,6.3069023710000005,5.378123621,1,3,0,0,0,0,2,1,-7.381079112999999,1938.900907,active
12,70,2,3,1,4,0,31.97257357,3.2720430069999997,11.69940299,2,5.5743760479999995,5.212088568,0,0,8,4,7,1,1,0.5026497120000001,5.806980654,2.741016697,7.375222567000001,19.32818135,3,5.820453781,3.171233286,0,3,0,0,0,0,1,1,-10.59123696,583.030986,active
12,71,2,4,1,4,0,31.97257363,3.389668007,11.70675472,2,5.592802142999999,5.224976338,0,0,8,4,7,1,1,0.5026497120000001,5.816470032000001,2.8044988230000003,8.812217887000001,19.86313532,3,5.853279486,3.166820276,0,3,0,0,0,0,1,1,-9.18753526,562.4189054,active
12,74,2,4,1,4,0,31.97257368,3.546855507,11.71657917,2,5.559804177,5.200259339,0,0,8,4,7,1,1,0.5026497120000001,5.756683454,2.7965450639999996,8.489024956,19.4950265,3,5.870355674,3.157425022,0,3,0,0,0,0,1,1,-8.779265618,640.4315602999999,active
12,69,1,4,1,0,0,31.97257326,5.0636418480000005,11.63379748,2,5.1071051480000005,4.189921278,0,0,9,3,8,1,1,0.430822311,3.8556256110000002,2.401752406,5.472701215,14.732618300000002,3,5.597032105,3.107446206,0,3,0,0,0,0,1,1,-13.67891545,504.53470610000005,active
12,71,2,4,1,0,0,31.97257332,5.09770357,11.66785988,2,5.131093277,4.2102502589999995,0,0,9,3,8,1,1,0.477237607,4.053870393,2.475969923,6.064768922000001,15.39528657,3,5.680385897000001,3.14744105,0,3,0,0,0,0,1,1,-13.47669904,711.4391721,active
12,68,2,4,1,3,0,31.9725735,3.076714882,11.65590309,2,5.525358613,5.172119594,0,0,9,3,8,1,1,0.477237607,5.614530565,2.654490267,6.814768922000001,19.45613338,2,5.720516674,3.1362601210000003,0,3,0,0,0,0,1,1,-19.274972899999998,609.6349129,active
12,71,2,4,1,1,0,31.972573399999998,4.734058196,11.6621726,2,5.155515116,5.083689808,0,0,9,3,8,1,1,0.5026497120000001,4.246320483,2.519359846,6.625222567000001,17.04826096,3,5.784209724,3.1817750510000002,0,3,0,0,0,0,1,1,-9.435199068,1207.734431,active
12,68,2,4,1,1,0,31.97257335,4.714410073,11.65234825,2,5.140080236,5.064034764,0,0,9,3,8,1,1,0.5026497120000001,4.246320483,2.519359846,6.625222567000001,17.36994549,0,5.765582876,3.184114583,0,3,0,0,0,0,1,1,-8.109773277,532.6815416000001,active
12,72,2,4,1,1,0,31.97257345,4.764286469,11.67728607,2,5.218756528,5.164247619,0,0,9,3,6,1,1,0.6096878000000001,4.4504446280000005,2.637210976,7.0101227470000005,16.94932983,0,5.853279486,3.174457763,0,3,0,0,0,0,1,1,-9.030007647,996.5703341,active
12,70,2,5,1,1,0,31.97257346,4.751982463,11.67113756,2,5.2056884960000005,5.147600142,0,0,9,3,8,1,1,0.6096878000000001,4.4504446280000005,2.637210976,7.0101227470000005,17.73754987,0,5.853279486,3.174457763,0,3,0,0,0,0,2,1,-9.030007647,996.5703341,active
12,62,2,4,1,1,0,31.97257324,4.596521848,11.59340342,2,5.146706078,5.073698432,0,0,9,3,6,1,1,0.518921558,4.3153560760000005,2.524984003,6.712489794,18.08583793,0,5.688668837000001,3.170659526,0,3,0,0,0,0,1,1,-7.579156139,560.8440852000001,active
