bioactivity_class,molecule_chembl_id,canonical_smiles,standard_value,Molecular Weight,Number of Hydrogen Donors,Number of Hydrogen Acceptors,OWPC
inactive,CHEMBL3947063,CC(C)c1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,10400.0,434.5910000000002,2.0,9.0,2.934100000000001
min effect,CHEMBL3911537,CCc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)on1,9260.0,407.52100000000013,2.0,9.0,2.6276
min effect,CHEMBL3889501,CCn1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,7480.0,406.53700000000015,2.0,9.0,2.2935999999999996
inactive,CHEMBL3946857,Cc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nn1C,12400.0,406.5370000000001,2.0,9.0,2.1191199999999997
min effect,CHEMBL3922557,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ncnn3C)cs2)CO1,4560.0,393.4980000000001,2.0,10.0,1.2057
inactive,CHEMBL3938050,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cn(C)cn3)cs2)CO1,18200.0,392.5100000000001,2.0,9.0,1.8106999999999998
inactive,CHEMBL3910123,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cn(C)nn3)cs2)CO1,28100.0,393.4980000000001,2.0,10.0,1.2057
active,CHEMBL3932565,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccon3)cs2)CO1,777.0,379.4670000000001,2.0,9.0,2.0652
min effect,CHEMBL3901075,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)C3CC(F)(F)C3)cs2)CO1,1490.0,402.4920000000002,2.0,7.0,2.808700000000001
min effect,CHEMBL3923614,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ncccn3)cs2)CO1,1080.0,390.4940000000001,2.0,9.0,1.8672
min effect,CHEMBL3895618,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cnn(C4CC4)c3)cs2)CO1,8070.0,418.5480000000002,2.0,9.0,2.608600000000001
min effect,CHEMBL3921841,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cc(Cl)n(C)n3)cs2)CO1,3380.0,426.9550000000001,2.0,9.0,2.4641
min effect,CHEMBL3932449,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cnc(C4CC4)cn3)cs2)CO1,1080.0,430.5590000000002,2.0,9.0,2.744600000000001
active,CHEMBL3951074,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cnn(C(F)F)c3)cs2)CO1,671.0,428.49000000000007,2.0,9.0,2.668800000000001
min effect,CHEMBL3913443,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccn(C4CC4)n3)cs2)CO1,1660.0,418.5480000000002,2.0,9.0,2.608600000000001
min effect,CHEMBL3945804,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccnn3C3CC3)cs2)CO1,4240.0,418.5480000000002,2.0,9.0,2.608600000000001
inactive,CHEMBL3975173,CC(C)c1nc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,16200.0,421.5480000000002,2.0,9.0,3.188600000000001
active,CHEMBL3898614,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(CC(F)F)n3)cs2)CO1,398.0,442.5170000000001,2.0,9.0,2.538800000000001
active,CHEMBL3938762,COCCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,418.0,436.56300000000016,2.0,10.0,1.9201
active,CHEMBL3916242,C#CCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,17.0,416.53200000000015,2.0,9.0,1.9068999999999998
active,CHEMBL3944174,COCc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,175.0,423.5200000000002,2.0,10.0,2.2116
active,CHEMBL3928689,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3coc(CC(F)(F)F)n3)cs2)CO1,215.0,461.49100000000016,2.0,9.0,3.170000000000001
active,CHEMBL3952932,CC#CCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,82.0,430.5590000000002,2.0,9.0,2.297
active,CHEMBL3953528,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CCC3)cs2)CO1,376.0,366.5120000000002,2.0,7.0,2.5635000000000003
active,CHEMBL3922075,CC#CCOc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,18.0,457.5810000000002,2.0,9.0,2.8743
active,CHEMBL3910370,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3nc(C(F)F)co3)cs2)CO1,75.0,429.4740000000001,2.0,9.0,3.0028000000000006
active,CHEMBL3980484,Cc1cn(C(F)F)nc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,2.0,442.5170000000003,2.0,9.0,2.97722
active,CHEMBL3919298,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(OC(F)F)cn3)cs2)CO1,177.0,456.5000000000001,2.0,10.0,2.4686000000000003
active,CHEMBL3985492,Cc1nc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,33.0,470.5270000000003,2.0,10.0,2.7770200000000003
active,CHEMBL3924736,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)cs2)CO1,25.0,489.9570000000001,2.0,9.0,3.727000000000002
active,CHEMBL3896695,COCC(F)(F)c1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,220.0,484.5540000000003,2.0,10.0,2.6054000000000004
active,CHEMBL3961254,[C-]#[N+]COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,447.0,444.5420000000002,2.0,9.0,2.7277899999999997
active,CHEMBL3937329,Cc1oc(CF)nc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,12.0,425.5110000000002,2.0,9.0,2.84312
active,CHEMBL3975536,COCC(F)(F)c1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,282.0,483.5660000000003,2.0,9.0,3.210400000000001
active,CHEMBL3946217,CCC(F)(F)Oc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,308.0,483.5660000000003,2.0,9.0,3.8538000000000014
active,CHEMBL3919976,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C34CC(C3)C4)cs2)CO1,85.0,378.5230000000002,2.0,7.0,2.5635000000000003
active,CHEMBL3896382,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C#N)CC3)cs2)CO1,348.0,377.4950000000002,2.0,8.0,2.06718
active,CHEMBL3971961,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CC3)cs2)CO1,475.0,352.4850000000002,2.0,7.0,2.1734
active,CHEMBL4108012,[C-]#[N+]C1(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)CCC1,94.0,391.52200000000016,2.0,7.0,2.6053900000000008
active,CHEMBL3927854,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C)CCC3)cs2)CO1,461.0,380.5390000000002,2.0,7.0,2.9536000000000016
active,CHEMBL3952064,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,41.0,455.5120000000001,2.0,9.0,3.0736000000000017
active,CHEMBL3952064,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,73.0,455.5120000000001,2.0,9.0,3.0736000000000017
active,CHEMBL3967984,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(Cl)cn3)cs2)CO1,33.0,423.9510000000001,2.0,8.0,3.1256000000000013
active,CHEMBL3972449,Cc1cc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,23.0,469.5390000000003,2.0,9.0,3.3820200000000007
inactive,CHEMBL3952064,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,100000.0,455.5120000000001,2.0,9.0,3.0736000000000017
active,CHEMBL3942279,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)CO1,43.0,467.4730000000001,2.0,8.0,3.151200000000002
active,CHEMBL3942279,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)CO1,3.0,467.4730000000001,2.0,8.0,3.151200000000002
active,CHEMBL4110028,CC(C)(O)c1nc(N2C[C@H]3CSC(N)=[N+](c4cnccn4)[C@H]3C2)ncc1F,105.0,390.4680000000001,2.0,8.0,0.8435999999999996
active,CHEMBL3965118,CC(C)(O)c1nc(N2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cn3)C2)ncc1F,73.4,406.4620000000001,2.0,8.0,1.7704
active,CHEMBL3905742,CC(C)(O)c1nc(N2C[C@H]3CSC(N)=N[C@@]3(c3cccnc3)C2)ncc1F,93.5,388.4720000000001,2.0,8.0,1.6313000000000002
active,CHEMBL3951405,NC1=NC2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,1.0,471.4670000000002,1.0,7.0,4.6106000000000025
active,CHEMBL4112636,NC1=N[C@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,139.0,471.4670000000002,1.0,7.0,4.6106000000000025
active,CHEMBL2152910,NC1=N[C@@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,0.5,471.4670000000002,1.0,7.0,4.6106000000000025
min effect,CHEMBL3958034,NC1=N[C@@]2(COCC1)c1cc(Br)ccc1Oc1cnc(Cl)cc12,3826.0,394.6560000000001,1.0,5.0,3.6243000000000016
min effect,CHEMBL4108851,NC1=N[C@]2(COCC1)c1cc(Br)ccc1Oc1cnc(Cl)cc12,9228.0,394.6560000000001,1.0,5.0,3.6243000000000016
active,CHEMBL3975488,CC(C)(C)COc1cc(F)c2c(c1)C1(COCCC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,1.0,479.52700000000016,1.0,6.0,5.5785000000000045
active,CHEMBL2152911,CC(C)(C)COc1cc(F)c2c(c1)[C@]1(COCCC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,0.5,479.52700000000016,1.0,6.0,5.5785000000000045
active,CHEMBL4111536,CC(C)(C)COc1cc(F)c2c(c1)[C@@]1(COCCC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,285.0,479.52700000000016,1.0,6.0,5.5785000000000045
active,CHEMBL4112636,NC1=N[C@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,369.0,471.4670000000002,1.0,7.0,4.6106000000000025
active,CHEMBL3900160,NC1=N[C@@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccc(F)c(F)c3)cc12,2.0,488.4690000000002,1.0,6.0,5.354700000000003
active,CHEMBL3921286,NC1=N[C@@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CCC(F)(F)C3)cc12,3.0,481.4780000000003,1.0,7.0,4.254900000000003
min effect,CHEMBL588662,CCC(CN1C(=N)NC(c2ccccc2)(c2ccccc2)C1=O)c1ccccc1,2300.0,383.4950000000001,2.0,2.0,4.4905700000000035
inactive,CHEMBL3109542,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCCCC3)C2=O)cc1,12000.0,393.4870000000003,2.0,4.0,3.646670000000003
inactive,CHEMBL3109544,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,395.4590000000003,2.0,5.0,2.4929700000000006
min effect,CHEMBL3109548,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCN(C(=O)OC(C)(C)C)CC3)C2=O)cc1,6010.0,494.59200000000044,2.0,6.0,3.7134700000000027
min effect,CHEMBL3109550,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCOCC3)C2=O)cc1,2070.0,409.48600000000033,2.0,5.0,2.740570000000001
inactive,CHEMBL3109551,COc1cccc(C2(c3cccc(OC)c3)NC(=N)N(C3CCCCC3)C2=O)c1,28900.0,393.4870000000003,2.0,4.0,3.646670000000002
min effect,CHEMBL3109520,COc1ccc(C2(c3cccc(-c4cccnc4)c3)NC(=N)N(C3CCCCC3)C2=O)cc1,7150.0,440.5470000000003,2.0,4.0,4.700070000000003
min effect,CHEMBL3109522,N=C1NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C(=O)N1C1CCCCC1,1680.0,410.5210000000003,2.0,3.0,4.691470000000004
min effect,CHEMBL2011974,CN1C(=N)NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C1=O,1680.0,342.40200000000004,2.0,3.0,2.988570000000001
inactive,CHEMBL3109522,N=C1NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C(=O)N1C1CCCCC1,18100.0,410.5210000000003,2.0,3.0,4.691470000000004
active,CHEMBL2011967,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C)C3=O)c2)c1,392.0,371.44000000000005,2.0,3.0,3.602170000000002
min effect,CHEMBL3917490,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C4CCCCC4)C3=O)c2)c1,9000.0,439.55900000000025,2.0,3.0,5.305070000000004
min effect,CHEMBL3936611,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,2460.0,441.53100000000023,2.0,4.0,4.151370000000003
active,CHEMBL2012001,COc1cccc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,278.0,335.40700000000004,2.0,3.0,2.963870000000001
min effect,CHEMBL3922940,COc1cccc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCCCC4)C3=O)c2)c1,7000.0,403.52600000000024,2.0,3.0,4.666770000000004
min effect,CHEMBL3907442,COc1cccc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,4000.0,405.4980000000002,2.0,4.0,3.5130700000000017
inactive,CHEMBL582580,N=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1C1CCCCC1,10000.0,333.43500000000023,2.0,2.0,3.629470000000003
inactive,CHEMBL3109542,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCCCC3)C2=O)cc1,12000.0,393.4870000000003,2.0,4.0,3.646670000000003
inactive,CHEMBL3109551,COc1cccc(C2(c3cccc(OC)c3)NC(=N)N(C3CCCCC3)C2=O)c1,28900.0,393.4870000000003,2.0,4.0,3.646670000000002
inactive,CHEMBL3109522,N=C1NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C(=O)N1C1CCCCC1,18100.0,410.5210000000003,2.0,3.0,4.691470000000004
inactive,CHEMBL3109539,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CC3)C2=O)cc1,10000.0,351.4060000000002,2.0,4.0,2.47637
min effect,CHEMBL3109520,COc1ccc(C2(c3cccc(-c4cccnc4)c3)NC(=N)N(C3CCCCC3)C2=O)cc1,7150.0,440.5470000000003,2.0,4.0,4.700070000000003
inactive,CHEMBL3109544,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCOCC3)C2=O)cc1,10100.0,395.4590000000003,2.0,5.0,2.4929700000000006
min effect,CHEMBL3109549,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCCCC3)C2=O)cc1,6010.0,407.51400000000035,2.0,4.0,3.8942700000000032
min effect,CHEMBL3109550,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCOCC3)C2=O)cc1,2070.0,409.48600000000033,2.0,5.0,2.740570000000001
min effect,CHEMBL3930179,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC34CC5CC(CC(C5)C3)C4)C2=O)cc1,7850.0,459.59000000000043,2.0,4.0,4.530370000000004
inactive,CHEMBL3921372,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(Cc3ncccc3C)C2=O)cc1,10000.0,416.4810000000002,2.0,5.0,3.217590000000002
min effect,CHEMBL3967875,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(Cc3ccccc3C#N)C2=O)cc1,6700.0,426.4760000000002,2.0,5.0,3.3858500000000014
inactive,CHEMBL3931375,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCN(C)CC3)C2=O)cc1,10000.0,422.52900000000034,2.0,5.0,2.6557700000000004
min effect,CHEMBL3891237,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCN(C(C)=O)CC3)C2=O)cc1,2600.0,436.51200000000034,2.0,5.0,2.3248700000000007
min effect,CHEMBL3960302,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCN(C(=O)c4ccccc4)CC3)C2=O)cc1,6800.0,498.58300000000037,2.0,5.0,3.618770000000003
min effect,CHEMBL3906925,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCN(C(=O)OC(C)(C)C)CC3)C2=O)cc1,2200.0,508.6190000000005,2.0,6.0,3.961070000000003
inactive,CHEMBL3900259,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCN(C(=O)CCN(C)C)CC3)C2=O)cc1,10000.0,493.60800000000046,2.0,6.0,2.2566699999999997
inactive,CHEMBL3908681,COc1ccc(C2(c3cccnc3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,366.4210000000002,2.0,5.0,1.87937
min effect,CHEMBL3936611,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,2460.0,441.53100000000023,2.0,4.0,4.151370000000003
inactive,CHEMBL3914078,COc1ccc(C2(C3CC3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,329.4000000000001,2.0,4.0,1.8460699999999997
min effect,CHEMBL3917490,COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C4CCCCC4)C3=O)c2)c1,8900.0,439.55900000000025,2.0,3.0,5.305070000000004
min effect,CHEMBL3922940,COc1cccc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCCCC4)C3=O)c2)c1,6800.0,403.52600000000024,2.0,3.0,4.666770000000004
min effect,CHEMBL3907442,COc1cccc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,3600.0,405.4980000000002,2.0,4.0,3.5130700000000017
inactive,CHEMBL3971881,COc1ccc(C2(C3CCCCC3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,371.4810000000002,2.0,4.0,3.016370000000002
inactive,CHEMBL3900717,COc1ccc(C2(c3ccccn3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,366.4210000000002,2.0,5.0,1.87937
inactive,CHEMBL3905655,COc1ccc(C2(c3cncnc3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,367.4090000000002,2.0,6.0,1.2743699999999993
inactive,CHEMBL3976403,COc1ccc(C2(c3ccncc3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,366.4210000000002,2.0,5.0,1.87937
inactive,CHEMBL3914640,COc1ccc(C2(C3CCCC3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,357.4540000000002,2.0,4.0,2.6262700000000008
inactive,CHEMBL3890167,COc1ccc(C2(c3cnn(C)c3)NC(=N)N(C3CCOCC3)C2=O)cc1,10000.0,369.42500000000024,2.0,6.0,1.2178699999999998
inactive,CHEMBL3913482,COc1ccc(C2(C3CCCCC3)NC(=N)N(C3CCCCC3)C2=O)cc1,17300.0,369.50900000000024,2.0,3.0,4.170070000000003
min effect,CHEMBL3983294,N=C1NC(c2cccc(-c3cccnc3)c2)(C2CC2)C(=O)N1C1CCOCC1,8650.0,376.4600000000002,2.0,4.0,2.8994700000000018
min effect,CHEMBL3960162,N#Cc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,2980.0,401.4700000000002,2.0,5.0,2.7711500000000013
min effect,CHEMBL3985353,N=C1NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C(=O)N1C1CCOCC1,1160.0,410.9050000000003,2.0,4.0,3.552870000000002
min effect,CHEMBL3948015,COc1ccc(C2(C3CC3)NC(=N)N(C3CCOCC3)C2=O)cc1-c1cccc(C#N)c1,8320.0,430.5080000000002,2.0,5.0,3.384750000000002
inactive,CHEMBL3977267,N=C1NC(c2cccc(-c3cccnc3)c2)(C2CC2)C(=O)N1C1CCCCC1,16800.0,374.4880000000002,2.0,3.0,4.053170000000003
min effect,CHEMBL3939240,N#Cc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCCCC4)C3=O)c2)c1,6640.0,399.4980000000002,2.0,4.0,3.924850000000003
inactive,CHEMBL3972309,N=C1NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)C(=O)N1C1CCOCC1,14700.0,418.54100000000034,2.0,4.0,4.069770000000004
active,CHEMBL3969985,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CCCO3)C[C@H]2CS1,447.0,354.4220000000001,1.0,5.0,2.8057000000000016
active,CHEMBL3414710,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,281.0,324.396,1.0,4.0,3.0367000000000015
inactive,CHEMBL3897712,NC1=N[C@]2(c3ccc(F)cc3F)CO[C@H](C3CC3)C[C@@H]2CS1,100000.0,324.396,1.0,4.0,3.0367000000000015
active,CHEMBL3914952,C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@@H]12,337.0,338.4230000000001,1.0,4.0,3.425200000000002
min effect,CHEMBL3961245,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CCO3)C[C@H]2CS1,1310.0,340.39500000000004,1.0,5.0,2.4156000000000004
min effect,CHEMBL3897314,COC[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@@H]12,1410.0,368.44900000000024,1.0,5.0,3.051700000000002
active,CHEMBL3928164,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2[C@@H](CF)S1,346.0,356.413,1.0,4.0,3.3748000000000022
inactive,CHEMBL3898198,NC1=N[C@]2(c3ccc(F)cc3F)CO[C@H](C3CC3)C[C@@H]2[C@H](CF)S1,100000.0,356.413,1.0,4.0,3.3748000000000022
active,CHEMBL3926276,CC1([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)CC1,484.0,338.4230000000002,1.0,4.0,3.426800000000002
inactive,CHEMBL3910805,CC1([C@@H]2C[C@@H]3CSC(N)=N[C@]3(c3ccc(F)cc3F)CO2)CC1,37000000.0,338.4230000000002,1.0,4.0,3.426800000000002
active,CHEMBL3935175,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](CC3CC3)C[C@H]2CS1,235.0,338.42300000000006,1.0,4.0,3.4268000000000027
inactive,CHEMBL3981823,NC1=N[C@]2(c3ccc(F)cc3F)CO[C@H](CC3CC3)C[C@@H]2CS1,86000000.0,338.42300000000006,1.0,4.0,3.4268000000000027
min effect,CHEMBL3911876,NC1=N[C@@]2(c3c(F)cc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,1052.0,342.3860000000001,1.0,4.0,3.1758000000000024
active,CHEMBL3987022,NC1=N[C@@]2(c3ccc(F)cc3)CO[C@@H](C3CC3)C[C@H]2CS1,572.0,306.406,1.0,4.0,2.8976000000000015
min effect,CHEMBL3920799,NC1=N[C@@]2(c3cc(F)ccc3F)CO[C@@H](C3CC3)C[C@H]2CS1,1420.0,324.396,1.0,4.0,3.0367000000000015
active,CHEMBL3890460,NC1=N[C@@]2(c3c(F)cccc3F)CO[C@@H](C3CC3)C[C@H]2CS1,395.0,324.396,1.0,4.0,3.0367000000000015
active,CHEMBL3918509,NC1=N[C@@]2(c3ccccc3F)CO[C@@H](C3CC3)C[C@H]2CS1,422.0,306.40599999999995,1.0,4.0,2.8976000000000015
min effect,CHEMBL3941299,NC1=N[C@@]2(c3ccccc3)CO[C@@H](C3CC3)C[C@H]2CS1,1280.0,288.41599999999994,1.0,4.0,2.7585000000000015
active,CHEMBL3902648,Cc1ccc([C@]23CO[C@@H](C4CC4)C[C@H]2CSC(N)=N3)c(F)c1,715.0,320.433,1.0,4.0,3.2060200000000014
active,CHEMBL3939642,Cc1ccc([C@]23CO[C@@H](C4CC4)C[C@H]2CSC(N)=N3)cc1F,897.0,320.433,1.0,4.0,3.2060200000000014
inactive,CHEMBL3908098,NC1=N[C@]2(c3ccccc3F)CO[C@H](C3CC3)C[C@@H]2CS1,25710.0,306.40599999999995,1.0,4.0,2.8976000000000015
inactive,CHEMBL3944997,NC1=N[C@]2(c3ccc(F)cc3)CO[C@H](C3CC3)C[C@@H]2CS1,15630.0,306.406,1.0,4.0,2.8976000000000015
active,CHEMBL3917081,CC1(C)CCC([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)O1,184.0,382.4760000000001,1.0,5.0,3.5843000000000016
active,CHEMBL3953708,C[C@@H]1C[C@H]1[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,116.0,338.42300000000006,1.0,4.0,3.282700000000001
active,CHEMBL3929500,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H]([C@@H]3CCCO3)C[C@H]2CS1,302.0,354.4220000000001,1.0,5.0,2.8057000000000016
min effect,CHEMBL4112303,COc1cccc2c1OCC[C@]21CNC[C@H]1C(=O)N1CC[C@@H](c2ccccc2)C[C@H]1C1CCCC(F)(F)C1,2190.0,524.6520000000003,1.0,4.0,5.535200000000006
inactive,CHEMBL4112944,CC(C)[C@@H]1C[C@H](c2ccccc2)CCN1C(=O)[C@@H]1CNC[C@]12CCCc1ccccc12,22000.0,416.6090000000002,1.0,2.0,4.910900000000004
inactive,CHEMBL3650159,COC(C)(C)C1CCCCN1C(=O)[C@@H]1CNCC12CCCc1ccccc12,20000.0,370.53700000000015,1.0,3.0,3.286200000000002
active,CHEMBL3978571,O=C([C@@H]1CNC[C@]12CCCc1cc(Cl)ccc12)N1CCC(c2ccccc2)CC1,920.0,408.97300000000024,1.0,2.0,4.539700000000004
active,CHEMBL4112843,O=C([C@@H]1CNC[C@]12CCc1ccccc12)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1,71.0,436.59900000000016,1.0,2.0,5.237500000000006
