"","naAromAtom","nAtom","nN","nCl","BCUTw.1h","BCUTp.1l","BCUTp.1h","nBondsD","SpMax1_Bhs","SpMax2_Bhs","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C3SP3","C4SP3","SCH.7","SC.3","VC.3","SPC.4","MIC0","nAtomLAC","piPC6","R_TpiPCTPC","n5Ring","n6Ring","nF9Ring","nF10Ring","nHeteroRing","n6HeteroRing","VE3_D","VR1_D","pIC50"
"601",18,83,5,0,15.9989677960836,4.90971551895142,10.8469634788423,2,4.72141372970975,4.66851694472712,0,1,15,3,4,0,0,0.620548061530304,2.72772750734621,1.3294735196665,5.93480861404585,14.1925843566899,4,5.85076466500485,2.92630513051305,1,3,0,0,1,0,-13.1340997288853,555.405583383465,4.43794517034362
"602",6,41,1,0,31.9720722151418,3.65763549804687,11.7256801816389,2,5.50381489956764,4.8440334354882,0,1,6,2,4,1,0,0.529787266472327,2.65050725381059,0.923034244429321,4.79005932635867,21.5347720345497,4,5.14858399934723,3.41482843137255,1,1,0,0,1,0,-7.66509789065129,168.347791049145,4.22184874961636
"603",18,79,3,0,15.9979540825934,5.67450027335251,11.141695033022,2,4.82146988041922,4.79886258348174,0,2,13,5,3,0,0,0.405257654555181,2.2898895256885,1.13088979753941,5.27997169302216,12.8143412451934,4,6.13271993894951,3.85171616837136,0,3,0,0,1,0,-14.3199108054169,682.505449847952,7.2518119729938
"604",18,76,3,0,15.9979530627671,5.6518198873329,10.9603274090896,2,4.80856612543554,4.78549955850451,0,2,13,5,3,0,0,0.512295742086529,2.2898895256885,1.13088979753941,5.27997169302216,12.968379711109,4,6.11077419467698,3.87665276647681,0,4,0,1,1,1,-37.2963651947806,684.412110356773,7.20065945054642
"605",18,79,3,0,15.9979540772156,5.54489667807821,11.2453898968253,2,4.82146936353697,4.79886323324742,0,2,13,5,3,0,0,0.405257654555181,2.2898895256885,1.13088979753941,5.27997169302216,12.8143412451934,4,6.13271993894951,3.83294964733542,0,3,0,0,1,0,-11.4643770754038,865.015317804731,7.05060999335509
"606",18,76,3,0,15.997953057392,5.52222504082989,11.064020318571,2,4.8085656248674,4.78550018848337,0,2,13,5,3,0,0,0.512295742086529,2.2898895256885,1.13088979753941,5.27997169302216,12.968379711109,4,6.11077419467698,3.85714647487844,0,4,0,1,1,1,-10.3768448039842,893.266753934222,6.95078197732982
"607",18,83,4,0,31.9720731930426,5.67366216225922,12.5926302359238,4,5.1101033659232,4.80236286033651,0,2,14,4,4,0,0,0.566395568675215,3.35271861122897,1.44179407943134,6.80674932807024,16.1736709401125,4,6.16120732169508,3.95372280570143,0,4,0,0,1,1,-13.4168294853122,665.806737374427,6.80134291304558
"608",18,79,3,0,18.9984099155134,4.04603221590964,11.1409842359481,2,5.07117750513134,4.84096626810307,0,2,13,5,3,0,0,0.477777945222104,2.57856466028331,1.19388387637428,5.68821998348602,14.3354881191882,4,6.19312906674507,3.86597222222222,0,3,0,0,1,0,-17.5680989332024,838.58098188537,6.58169870868025
"609",18,79,4,0,31.9720730924781,5.64872545957317,11.7946371771049,4,5.02919006996901,4.71670827036736,0,2,14,4,2,0,0,0.380391334711142,3.71708273583036,1.57720173550651,6.95441359350651,16.5004851386102,4,6.08164797116596,4.09637060414788,0,3,0,0,0,0,-29.154748135908,652.013820102063,7.53760200210104
"610",21,74,3,0,15.9979530627671,5.64707064025013,10.9155246285366,2,4.74349899882222,4.71602517253226,0,2,15,5,3,0,0,0.678780737007451,2.57856466028331,1.23252136373755,5.57402131628957,13.0557099942,4,6.50674118788446,6.11697409441805,1,3,1,0,1,0,-26.226335290927,669.929529990367,6.28066871301627
"611",18,76,3,0,18.9984097707457,4.04532382540501,10.9596166875649,2,5.05549795397677,4.82847282063217,0,2,13,5,3,0,0,0.584816032753452,2.57856466028331,1.19388387637428,5.68821998348602,14.5353297406475,4,6.17248317212152,3.89071159936659,0,4,0,1,1,1,-13.1360596136841,727.23604646696,6.13076828026902
"612",18,70,3,0,15.9969426918881,5.07891571179004,10.8594036892096,2,4.58338463464893,4.55038959460148,1,2,13,5,2,0,0,0.389220147077692,2.22184814394452,1.07807376781018,4.85006224522413,12.6025022919304,4,6.00419566146171,4.27558635394456,0,3,0,0,0,0,-9.34803501465043,717.601534383617,6.05109823902979
"613",21,74,3,0,15.9979530627671,5.51748143003176,11.0192129588035,2,4.74350007360005,4.71602363493927,0,2,15,5,3,0,0,0.678780737007451,2.57856466028331,1.23252136373755,5.57402131628957,13.0557099942,4,6.50674118788446,6.07373585137795,1,3,1,0,1,0,-10.4185985526732,839.541140253904,6.00086945871263
"614",29,87,6,0,15.9969526724233,5.59411105479949,10.9037729920666,2,4.6985077422403,4.67063663984518,0,3,19,6,3,0,0,0.645010208089721,2.75930562250979,1.3421242785375,6.07473271766578,13.1881530711579,4,6.65209660669426,7.71813200395517,1,4,0,0,1,0,-14.4439473426328,842.561800693155,5.90101036059882
"615",18,69,3,0,15.9979500010053,5.31883871650552,10.8232220792106,2,4.74622553772845,4.71925462633628,0,2,14,4,2,0,0,0.4091490063892,2.30639913330741,1.06927603372684,4.74356917293001,13.3836742320798,4,5.81188921598205,3.90551346801347,0,3,0,0,0,0,-8.32695202349654,764.957387717976,5.80106813006779
"616",18,80,4,0,31.9720731427578,5.66232678676335,12.2298821617162,4,5.09871863318751,4.78901275748292,0,2,14,4,4,0,0,0.683637870858199,3.35271861122897,1.44179407943134,6.80674932807024,16.4107038494834,4,6.14846829591765,4.04543269230769,1,3,0,0,1,0,-15.5494244434332,656.034585300604,5.75104638450429
"617",18,72,3,0,15.9979510192872,5.02291605298357,10.8428714976706,2,4.73039285001104,4.70429176168738,0,2,14,4,2,0,0,0.389220147077692,2.22184814394452,1.06278181622082,4.85006224522413,13.2055687163967,4,5.88018376341828,3.89912046908316,0,3,0,0,0,0,-9.34803501465043,717.601534383617,5.60101893334187
"618",18,79,4,0,31.9720730924781,5.64872545957317,11.7946371771049,4,5.02919006996901,4.71670827036736,0,2,14,4,2,0,0,0.380391334711142,3.71708273583036,1.57720173550651,6.95441359350651,16.5004851386102,4,6.08164797116596,4.09637060414788,0,3,0,0,0,0,-29.154748135908,652.013820102063,7.82390874094432
"619",18,43,4,0,31.9726780411889,6.65730392017548,10.8550481148673,2,4.8479777953137,4.02064465801378,0,1,12,2,1,0,0,0.330230079239142,2.7046107226392,0.915113874158837,3.25771122239358,18.631576505384,0,6.19344830058657,10.4523214620871,0,3,0,0,1,1,-9.24574716003373,251.529851522222,4.61978875828839
"620",18,40,4,0,31.9726779904525,6.63508239746094,10.2263158006609,2,4.82862802677002,4.01313568658935,0,1,13,1,0,0,0,0.283814782827985,2.50636594080895,0.78194085654606,2.65788581744201,19.1906722931411,0,6.14759986338369,10.6583674656149,0,3,0,0,1,1,-8.51963356130515,221.30435066846,3.39794000867204
"621",18,40,4,1,34.96885405498,6.65766378237908,11.2042960104525,2,4.8577808859949,4.02406720146312,0,1,13,1,0,0,0,0.330230079239142,2.7046107226392,0.934439724538425,3.25771122239358,23.8450977212921,0,6.19344830058657,10.4523214620871,0,3,0,0,1,1,-9.24574716003373,251.529851522222,4.79588001734407
"622",18,40,4,0,78.9183374689453,6.65824052866308,11.7827951402379,2,4.85777679173767,4.02402293818953,0,1,13,1,0,0,0,0.330230079239142,2.7046107226392,1.05424966161835,3.25771122239358,29.6924976185575,0,6.19344830058657,10.4523214620871,0,3,0,0,1,1,-9.24574716003373,251.529851522222,4.52287874528034
"623",18,40,4,0,31.9726780685564,4.83490700584547,10.1808242928211,2,4.8596056258182,4.68770640119519,0,1,13,1,0,0,0,0.330230079239142,2.7046107226392,0.825330779420429,3.25771122239358,21.7202581295633,0,6.19344830058657,10.4523214620871,0,3,0,0,1,1,-9.24574716003373,251.529851522222,3.95860731484177
"624",18,44,4,0,31.9726781046172,5.15844830914982,10.7759240155526,2,4.8479998135386,4.02110718347848,0,1,13,1,0,0,0,0.310301219927633,2.63557512891035,0.829701871960309,3.22911574318461,19.4582188076293,0,6.24204085582343,10.1837816036068,0,3,0,0,1,1,-7.47283448304357,399.288780845849,4.16115090926274
"625",24,50,4,0,31.972678294947,6.65824905139864,11.804390645739,2,4.83370280011277,4.02050434523149,0,1,17,3,0,0,0,0.360397972659963,2.7716578923983,0.926278423843467,3.61817326037475,17.3789868363818,0,6.67830280570564,12.5951645421436,0,4,0,0,1,1,-5.9374266347741,282.407225793733,3.22184874961636
"626",18,47,4,0,31.9726781426769,5.56771783662685,11.368796014421,3,4.79518489965953,4.00035929401153,0,2,13,2,0,0,0,0.310301219927633,2.63557512891035,0.872838379477396,3.1803002067157,17.937821715883,3,6.2736432223618,10.0887616131757,0,3,0,0,1,1,-7.27701546573375,250.74990718552,3.24412514432751
"627",18,34,4,0,78.9183374326732,4.15527474923469,10.3040321497899,1,4.77551266449434,4.02709573947283,0,1,13,1,0,0,0,0.321401266872592,1.446699981014,0.681301538913133,3.1618718140424,27.4126050202482,0,6.15120226888055,11.0058242123568,0,3,0,0,1,1,-8.9977088545473,201.436087135601,3.22184874961636
"628",18,34,4,0,78.9183374008689,6.53055769974266,10.2465322574151,0,4.03013115061676,3.87942529081298,0,1,13,1,0,0,0,0.35015893855065,1.21298614458823,0.662572799630501,2.78874989591407,23.5704485784505,0,6.06878721266493,11.3563696379151,0,3,0,0,1,1,-7.43589807801921,478.710677650497,3.22184874961636
"629",18,42,4,0,15.9949214422904,4.35666916941478,9.69305674913772,1,4.52627376584261,4.02734115617114,0,2,12,2,2,0,0,0.330230079239142,1.55219884132324,0.614334535102323,2.8939327586249,13.3180305233582,0,6.15598537771392,10.5700725885827,0,3,0,0,1,1,-14.538205725496,207.486202825966,3.22184874961636
"630",18,46,4,0,31.9726780919304,6.65795045123412,11.7294669571025,2,4.83534993552964,4.01724731723267,0,1,12,2,1,0,0,0.321401266872592,2.64605871813177,1.01257910305412,4.74577966102017,18.1246928571164,0,6.21841334926317,10.1657881303267,0,3,0,0,1,1,-6.53779454586663,653.979356463783,3
"631",18,51,5,0,31.9726781990859,6.01134054565429,10.8573425415278,2,4.85631574031596,4.02486287159762,0,1,12,2,1,0,0,0.3675295590052,3.2046107226392,1.21325627115881,4.29815133691346,17.9640302696132,0,6.35540211671938,10.5886833786812,0,3,0,0,1,1,-7.79467095711661,1032.29381806951,4.82390874094432
"632",18,46,4,0,31.9726780919304,6.59612502002421,10.8599620413802,2,4.8656005366946,4.02806555601277,0,1,11,3,2,0,0,0.402750369906065,2.909729079856,1.04828689177161,3.75507965603872,18.1246928571164,0,6.26333873701049,10.4845345510563,0,3,0,0,1,1,-10.4991089277995,235.877954095855,3.65955588515988
"633",24,53,4,0,31.9726783457141,6.66370830035457,10.8581346401061,2,4.84797779532679,4.04891503027986,0,1,16,4,1,0,0,0.426455124104079,3.03794405597253,1.0817805408255,4.20052026397564,16.9902876936957,0,6.6951420264458,14.897236825026,0,4,0,0,1,1,-8.31316058462975,559.797154527618,4.72124639904717
"634",18,53,4,0,31.9726782568761,4.05901568974605,10.8572566590757,2,4.95987315577041,4.06747487135536,0,1,11,3,2,0,0,0.37834260167161,2.90873486787113,1.03296500435659,3.6907239242858,18.0180989234409,3,6.33964255662608,10.3438623046875,0,3,0,0,1,1,-5.81678087829281,348.12307969348,4.43179827593301
"635",18,49,4,0,31.9726782695671,6.11168927677567,10.8579871882667,2,4.96117587689412,4.07767383891483,0,1,12,2,3,0,0,0.524664399268877,3.03794405597253,1.03296500435659,4.15726809331,19.3790934045776,0,6.46526953577314,10.0264977331606,0,4,0,1,2,2,-12.0318555824921,719.961512692047,4.67778070526608
"636",18,51,5,0,31.9726781990859,6.32183093261718,10.8642285962642,2,4.85631574021552,4.02577414938977,0,1,12,2,1,0,0,0.3675295590052,3.14344291628177,1.19210584466098,4.19948360282433,17.9640302696132,0,6.33765503319812,10.2523138933121,0,3,0,0,1,1,-7.5606506523592,276.479561426996,3.49894073778225
"637",0,82,3,0,31.9720726723133,5.05109316270306,10.8057735560173,3,5.02274461899091,5.00789469959566,0,3,0,0,8,3,0,0,2.38131409043794,1.53596309815879,3.91704954333191,15.0407853763907,8,4.07753744390572,1.17672413793103,0,0,0,0,0,0,-8.19726963099272,363.28210269707,5.85387196432176
"638",0,75,3,0,15.9979439074264,4.87257373365101,10.61350579457,3,4.99998841376672,4.98454529036247,0,3,0,0,8,3,0,0,2.45034968416679,1.57823859284023,4.02594285568377,12.9295596895703,8,3.87120101090789,1.19430051813472,0,0,0,0,0,0,-11.5588086981722,381.656492242237,5.431798275933
"639",0,78,3,0,15.9979449226382,5.04760549623178,10.6921008561685,3,4.96362440733034,4.95071921459342,0,3,0,0,8,3,0,0,2.54657472903172,1.68448085407807,4.88875624872409,12.7690260140618,8,3.95124371858143,1.18886198547216,0,0,0,0,0,0,-9.81423585727659,370.147091729779,5.61978875828839
"640",0,73,3,0,15.9979439074265,4.84348195216865,10.8598652544876,3,5.13271513485718,5.11887896367223,0,3,0,0,5,2,0,0,1.92252823783387,1.05041714650732,3.87235627259204,13.0751874882658,4,4.0943445622221,1.17813765182186,0,0,0,0,1,0,-4.15323188717151,311.387337342486,5.79588001734408
"641",0,76,3,0,15.9979449226382,4.85481716496379,10.8825374013566,3,5.13994798255055,5.12619390517772,0,3,0,0,5,2,0,0,1.92252823783387,1.05041714650732,3.87235627259204,12.9064735550351,4,4.11087386417331,1.17425742574257,0,0,0,0,1,0,-4.47969606246604,381.019601635883,6.22914798835786
"642",0,73,3,0,15.9979439074265,4.84990502573082,10.5681627727046,3,5.16773779797266,5.15429167099604,0,3,0,0,4,1,0,0,1.63385310323906,0.761742011912503,3.52319154602626,13.0751874882658,4,4.02535169073515,1.17834394904459,0,0,0,0,1,0,-4.63339675846641,371.307778888534,5.11918640771921
"643",0,79,3,0,15.997945938361,4.86048458406195,10.8938736308799,3,5.14663170511517,5.13295263555834,0,3,0,0,5,2,0,0,1.92252823783387,1.05041714650732,3.87235627259204,12.7475092102393,4,4.12713438504509,1.16893203883495,0,0,0,0,1,0,-5.10616469230912,539.347025046174,6.60205999132796
"644",0,82,3,0,15.9979469545955,4.86615199440017,10.9052098611571,3,5.15282633953603,5.13921625132492,0,3,0,0,5,2,0,0,1.92252823783387,1.05041714650732,3.87235627259204,12.597446167244,4,4.14313472639153,1.16539923954373,0,0,0,0,1,0,-5.67443707919816,500.411451192229,5.67778070526608
"645",0,79,3,0,15.9979459383611,5.05601271327859,10.9611320517498,3,5.09630541868794,5.08490005830291,0,3,0,0,5,2,0,0,2.01875328269881,1.15665940774516,4.73516966563236,12.7475092102393,4,4.15888308335967,1.16945996275605,0,0,0,0,1,0,-4.14007415451929,455.263096988571,5.60205999132796
"646",0,82,3,0,15.9979469545956,5.05636698101363,10.972468275086,3,5.10413359640535,5.0928099807406,0,3,0,0,5,2,0,0,2.01875328269881,1.15665940774516,4.73516966563236,12.597446167244,4,4.17438726989564,1.16453382084095,0,0,0,0,1,0,-4.67812900890633,514.622644254214,6.82390874094432
"647",18,80,4,0,31.9720732618985,3.58645397949218,12.4942127931113,3,5.44443988894599,5.10782696462756,0,1,14,4,7,0,0,0.485445191942629,4.26246787341838,1.34118764669535,7.35611069499462,19.2623244963225,4,6.11754638557906,3.59896702838063,0,4,0,0,1,1,-6.04438806702908,994.933198131331,8.30102999566398
"648",21,77,5,0,19.0004230737884,3.58642403411865,11.1149281290749,2,5.43691426890311,4.78495711791491,0,2,14,4,6,0,0,0.769071143982574,3.67004909668407,1.23069556957713,7.37066506563353,16.8124050850312,4,6.63744231967583,5.67100313975051,2,3,1,0,2,0,-5.23816090151539,1392.45024920726,7.72124639904717
"649",17,80,6,0,31.9720730408926,5.36507929970708,12.4940163640233,3,5.10525550416063,4.78612245912533,0,3,10,3,8,0,0,0.586037423708175,2.95622904756847,1.20536365195413,5.97927055848861,16.7797655486554,4,5.99224549209105,3.53236408199643,1,3,0,0,2,1,-5.49937216336692,506.43187826843,8
"650",18,85,4,0,31.9720731930935,4.88693957148085,12.4958642430032,3,5.11948867112078,4.80084379285188,0,1,14,4,5,0,0,0.800208037336204,3.22152099915782,1.36136172397285,6.93576876420405,16.0280564440646,4,6.25033714587644,3.4896579512894,1,4,1,0,1,1,-8.29634940134545,626.408449346977,7.74472749489669
"651",18,76,4,0,19.0014282928101,3.58635984039307,10.9434645999831,2,5.45685922016323,5.03700097082789,0,2,14,4,6,0,0,0.487187925188047,3.59720723482459,1.13837139756018,6.91271006183501,17.1780955698999,4,6.11188299589938,3.59831340734415,1,3,0,0,1,0,-5.51421059031364,5387.4888045066,8.04575749056067
"652",18,80,4,0,31.9720733393267,3.58644287109374,12.471462928217,3,5.46936576499721,5.12998814214725,0,1,14,4,7,0,0,0.517754544909755,4.39375015679083,1.36728277932367,7.91702959203448,19.9969189933624,4,6.17729556353821,3.6229727056962,0,4,0,0,1,1,-5.40655203601442,916.25230047056,8.69897000433602
"653",18,84,4,0,31.974833086146,3.58648752593994,12.7690262867528,3,5.44889309942414,5.11139594278885,0,1,14,4,7,0,0,0.501482699420119,4.33050925516236,1.3710682565055,7.9162483425289,19.3819124782911,4,6.25298711129131,3.64408541194255,0,4,0,0,1,1,-5.23560728879805,725.57572653932,7.74472749489669
"654",21,77,5,0,19.0004230737884,3.58642403411865,11.198299220971,2,5.43691426890311,4.78490793048174,0,3,13,5,6,0,0,0.769071143982574,3.67004909668407,1.22638623898947,7.37066506563353,16.8124050850312,4,6.63744231967583,5.67100313975051,2,3,1,0,2,0,-5.23816090151539,1392.45024920726,7.55284196865778
"655",18,83,4,0,31.9720733121951,3.58649235534667,12.8085888526328,3,5.44889309942412,5.11138353463212,0,1,13,5,8,0,0,0.517754544909755,4.38687658140428,1.44503722019752,8.02095568098119,18.9475627577116,4,6.19885974145405,3.62890625,0,4,0,0,1,1,-5.51391567161208,821.201118688144,7.63827216398241
"656",21,76,6,0,19.0004232477919,3.58641385650635,11.0315629161152,2,5.45685922016317,4.80151858863381,0,2,14,4,6,0,0,0.769071143982574,3.67004909668407,1.21011915477826,7.37066506563353,17.3496034778933,4,6.63744231967583,5.67100313975051,2,3,1,0,2,0,-5.23816090151539,1392.45024920726,7.46852108295774
"657",18,77,6,0,31.9720730913712,4.2587552805319,12.494169714623,3,5.04878028071694,4.72776318203683,0,3,11,4,6,0,0,0.502704090374842,2.95622904756846,1.2070473271947,5.9792705584886,17.0396020730576,4,6.11754638557906,3.76118995633188,0,4,0,0,2,2,-5.70564137913368,520.813925090788,7.39794000867204
"658",18,76,4,0,19.0004220280479,3.5863709487915,10.9491522948585,2,5.43210693805605,4.78035458929044,0,2,14,4,6,0,0,0.463707384587471,3.46592495145214,1.11227626493185,6.35652251108263,16.4234336644663,4,6.04796302101325,3.57652027027027,1,3,0,0,1,0,-6.18897029196192,7063.87505299693,7.30980391997149
"659",18,80,4,0,19.0004234767581,3.58640449523925,11.0055715047801,2,5.43691426890311,4.78431761222217,0,2,14,4,6,0,0,0.470916079698411,3.53396633319612,1.142156874742,6.91192881232942,16.7210623800217,4,6.18633721645516,3.61724489795918,1,3,0,0,1,0,-5.48202745826147,1270.13644033368,6.95860731484178
"660",18,80,4,0,31.9720733393267,3.58644287109374,12.471462928217,3,5.46936576499721,5.12998814214725,0,1,14,4,7,0,0,0.517754544909755,4.39375015679083,1.36728277932367,7.91702959203448,19.9969189933624,4,6.17729556353821,3.6229727056962,0,4,0,0,1,1,-5.40655203601442,916.25230047056,8.30102999566398
"661",18,80,4,0,31.9720733393267,3.58644287109374,12.471462928217,3,5.46936576499721,5.12998814214725,0,1,14,4,7,0,0,0.517754544909755,4.39375015679083,1.36728277932367,7.91702959203448,19.9969189933624,4,6.17729556353821,3.6229727056962,0,4,0,0,1,1,-5.40655203601442,916.25230047056,7.52287874528034
"662",18,76,4,0,19.0014282928101,3.58635984039307,10.9434645999831,2,5.45685922016323,5.03700097082789,0,2,14,4,6,0,0,0.487187925188047,3.59720723482459,1.13837139756018,6.91271006183501,17.1780955698999,4,6.11188299589938,3.59831340734415,1,3,0,0,1,0,-5.51421059031364,5387.4888045066,7.39794000867204
"663",17,80,6,0,31.9720730408926,5.36507929970708,12.4940163640233,3,5.10525550416063,4.78612245912533,0,3,10,3,8,0,0,0.586037423708175,2.95622904756847,1.20536365195413,5.97927055848861,16.7797655486554,4,5.99224549209105,3.53236408199643,1,3,0,0,2,1,-5.49937216336692,506.43187826843,7.10790539730952
"664",18,76,4,0,19.0014282928101,3.58635984039307,10.9434645999831,2,5.45685922016323,5.03700097082789,0,2,14,4,6,0,0,0.487187925188047,3.59720723482459,1.13837139756018,6.91271006183501,17.1780955698999,4,6.11188299589938,3.59831340734415,1,3,0,0,1,0,-5.51421059031364,5387.4888045066,6.28483264215154
"665",17,80,6,0,31.9720730408926,5.36507929970708,12.4940163640233,3,5.10525550416063,4.78612245912533,0,3,10,3,8,0,0,0.586037423708175,2.95622904756847,1.20536365195413,5.97927055848861,16.7797655486554,4,5.99224549209105,3.53236408199643,1,3,0,0,2,1,-5.49937216336692,506.43187826843,5.43973460213728
"666",12,76,3,0,18.9994147776453,4.24348126220703,11.2246344982942,2,5.17055331115589,5.07957085906071,0,2,8,4,6,0,0,0.389729652895118,2.52408532220497,1.10741915982047,5.2964710282897,15.0075896687031,3,5.86469594943428,3.31448921971253,0,3,0,0,1,1,-8.10109387128734,2623.81884310585,6.88605664769316
"667",18,85,4,0,18.9994166292398,4.24899139404298,11.4009613715891,2,5.04975967534413,4.94925652732057,0,2,14,4,8,0,0,0.485954697760056,2.8574186555383,1.29375815794546,6.19602789920612,14.8990196029408,3,6.06799146624901,3.26423802042419,0,4,0,0,1,1,-10.224469758275,491.189777474039,6.46218090492673
"668",18,89,5,0,18.9994176178362,4.24871606445313,11.3921520354265,2,5.03748140687925,4.93593179747005,0,2,12,6,9,0,0,0.555693305525345,3.06154280077023,1.43976389909356,6.62488326336795,15.0917135643085,3,6.16489250617626,3.3138495904691,0,4,0,0,1,1,-26.6684005498794,782.962397106393,7.69897000433602
"669",18,91,4,0,18.9994185589627,4.24989141845702,11.4297634349256,3,5.0584129687058,4.95863794386269,0,3,13,5,8,0,0,0.604092832236362,3.18595150875613,1.39839702721536,7.26475659697768,15.6151871903258,3,6.15166829864832,3.21133061658398,0,4,0,0,1,1,-14.6653345148681,831.483380869133,8.30102999566398
"670",12,84,4,0,18.9994167245612,4.24880792236327,11.3950891585889,3,5.21317231336586,5.125242316683,0,3,8,4,8,1,0,0.700604881379848,3.05674232065473,1.44153353473244,6.41260923445729,15.582287325276,3,5.94901362243442,2.96826292042658,0,3,0,0,1,1,-8.16966145220456,435.139271732704,8
"671",12,86,4,0,18.9994167245612,4.24899688720702,11.4011361285858,3,5.1367142767826,5.04319921574165,0,3,8,4,10,1,0,0.486241702038604,3.26086646588666,1.64565767996437,6.53046036465505,15.4401871667646,3,5.92792552630349,3.05078125,0,3,0,0,1,1,-8.16502395094735,429.657776558425,7.88605664769316
"672",12,83,4,0,18.999416435035,4.24838287353516,11.3814871597539,3,5.14719149290001,5.0544711947363,0,3,8,4,9,0,0,0.486241702038604,2.8526181754228,1.23740938950051,6.31638418959235,15.654877149886,3,5.91990141103345,3.10688325991189,0,3,0,0,1,1,-7.7133392676425,423.621046923973,7.35654732351381
"673",12,80,4,0,18.999416145592,4.24776885986327,11.3618383332433,3,5.13174110509119,5.03784538970033,0,3,8,4,9,0,0,0.486241702038604,2.8526181754228,1.23740938950051,6.36519972606126,15.8817421494622,3,5.91181238816036,3.16438123300091,0,3,0,0,1,1,-7.20512419616948,443.957462902838,6.75696195131371
"674",12,77,4,0,18.9994158562323,4.24654083251954,11.3225410688053,3,5.11538639630441,5.02022314103718,0,3,8,4,7,0,0,0.506170561350113,2.92165376915165,1.28371987363394,6.41260923445729,16.1218838568596,3,5.90092422343141,3.23246951219512,0,3,0,0,1,1,-7.11434953685045,505.618772389571,6.62893213772826
"675",12,74,4,0,18.9994155669557,4.24408477783203,11.2439470572636,3,5.1402758834878,5.04703207754398,0,3,8,4,7,0,0,0.462249943562041,2.72920367942177,1.13182692805493,5.78550453764464,16.3765413826306,3,5.88714515595857,3.31427696078431,0,3,0,0,1,1,-7.39998726125689,694.948072520018,6.57839607313017
"676",12,83,5,0,18.9994168406346,4.24976800537109,11.4258118879428,3,5.18646560888274,5.09664023971519,0,2,10,2,9,1,0,0.577999674453865,2.76806718605992,1.28114396391585,6.36795103571877,16.1268073932461,3,5.66880275576017,2.22844827586207,0,4,0,0,2,2,-12.165361490187,3375.04410661669,7.65757731917779
"677",12,80,5,0,18.9994165510751,4.25094415283202,11.4634489554817,3,5.14503679679616,5.05215387514078,0,2,10,2,8,0,0,0.855859740155108,3.01526106065898,1.44902457965814,6.72659911609101,16.3618445897276,3,5.64787328021668,2.25334645669291,1,3,0,0,2,1,-8.70927689395962,779.76521230884,7.95860731484177
"678",12,77,5,0,18.9994162615988,4.24971612548827,11.4241507824666,3,5.15658617155233,5.06457037493165,0,2,10,2,8,0,0,0.843982657800238,2.70689937970249,1.20757718357851,6.36965281256064,16.6104041699144,3,5.6300910823877,2.29139477977162,1,3,0,0,2,1,-9.29509893000761,598.745840724135,8.04575749056067
"679",12,73,4,0,18.9994162400156,4.24664770507814,11.3259603855621,3,5.18362924660603,5.09359915917643,0,3,10,2,6,1,0,0.717634119230887,2.64465269005889,1.19306545843126,5.83769427732676,17.0341808494558,3,5.60096501897484,2.35207612456747,1,3,0,0,2,1,-14.7347191801393,630.43496638952,7.88605664769316
"680",18,76,4,0,18.9994167237087,4.24730642700197,11.3470410988601,3,5.07562972940736,4.97728146650238,0,3,15,3,5,1,0,0.780974090513041,2.84877683529082,1.31091658862902,6.22259445678651,16.1590831272692,3,5.79757635394256,2.63425925925926,1,4,0,0,2,1,-8.87972495491785,652.734716060971,7.65757731917779
"681",12,73,4,0,18.9994158553806,4.2468988647461,11.3339977157353,3,5.25689146066924,5.17194328459944,0,3,10,2,5,2,0,0.921184255905722,2.84877683529082,1.3971896036632,5.9339193221917,16.4547553436883,3,5.62649638069613,2.30049668874172,1,3,0,0,2,1,-18.7614219854736,609.465722690898,8
"682",18,88,4,0,18.9994178834988,4.25237811279296,11.5093420609556,3,5.11199992732073,5.01657120105969,0,3,15,3,6,2,0,0.892670900848365,2.91102352493442,1.39043618695981,6.7186637339971,15.2815141550561,4,5.89164421182577,2.51432291666667,1,4,0,0,2,1,-13.0132455546185,630.920269000849,7.79588001734407
"683",12,78,4,0,18.999416145592,4.24768994140626,11.3593132299802,3,5.18558267573316,5.09569364307849,0,3,10,2,5,2,0,0.978339971499779,2.70689937970249,1.27258505676206,6.36965281256064,16.038960392107,4,5.63724195084796,2.30955762987013,2,2,0,0,2,0,-10.1246621643731,1875.73934556335,7.05551732784983
"684",12,81,4,0,18.999416435035,4.25052392578124,11.4500012332163,3,5.1997659384764,5.11089171097008,0,3,10,2,7,2,0,0.843982657800238,2.70689937970249,1.27258505676206,6.36965281256064,15.8042344662172,4,5.64434204723806,2.26474103585657,1,3,0,0,2,1,-12.8106481850039,1205.36684197605,8.52287874528034
"685",12,72,4,0,18.9994155661043,4.24400585937501,11.2414206367206,3,5.18362925166499,5.09359915917642,0,3,10,2,4,1,0,0.851991432930428,2.64465269005889,1.19306545843126,5.83769427732676,16.5515741792004,4,5.5935489942565,2.40258164165931,2,2,0,0,2,0,-16.647794713494,681.609713960501,6.85387196432176
"686",12,75,4,0,18.9994158553806,4.24683984375,11.3321090242163,3,5.1988452818203,5.10990567914035,0,3,10,2,6,1,0,0.717634119230887,2.64465269005889,1.19306545843126,5.83769427732676,16.2876348516391,4,5.60096501897484,2.35207612456747,1,3,0,0,2,1,-14.7347191801393,630.43496638952,8.30102999566398
