naAromAtom,nAtom,nN,nO,nS,nF,nCl,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsD,SpMax1_Bhs,SpMax2_Bhs,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C3SP3,C4SP3,SCH-7,SC-3,VC-3,SPC-4,MIC0,nAtomLAC,piPC6,R_TpiPCTPC,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nHeteroRing,n6HeteroRing,VE3_D,VR1_D,pIC50
11,39,5,2,0,2.0,1.0,34.96938055835582,4.887881155177514,11.00466284158481,2.0,5.0493209105421055,5.012939635071431,0,2,7,1,2,1,0,0.5451672671374832,2.3507301872592232,1.0668974796592976,5.563424259062092,24.64668583947972,0,5.698141594766115,4.789873755334281,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.352284805865737,237.2567996061449,6.886056647693162
11,49,5,1,0,3.0,0.0,19.0004149966532,5.047946196018345,11.941800892294225,1.0,5.180427495173609,4.956369022404631,0,3,6,1,4,2,0,0.2816204508142367,3.6735592118752516,1.7100399360654928,8.879975967644123,18.116672667865195,0,5.8092679825021785,4.884954784130688,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.887315588842817,266.8089803307326,6.619788758288393
12,45,4,3,0,3.0,0.0,19.000416403347426,2.9887503463053893,10.996626835017786,2.0,5.003480360114481,4.97708892426236,0,2,9,1,2,1,0,0.4680100687484079,2.3497359752743514,0.9733251661630709,5.516984163000956,20.340662776989575,0,5.8944028342648505,4.923865830115831,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.568558965051049,263.07250229137827,8.999999999999998
12,45,4,3,0,2.0,0.0,18.999412010643468,4.708494378981585,10.996671151541578,2.0,4.940158903661208,4.900514162197099,0,2,9,1,2,1,0,0.4680100687484079,2.3497359752743514,0.9733251661630709,5.576770740935481,19.18336210966319,0,5.8756327315828605,4.964422436750999,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.752322716323424,294.5334707904008,8.397940008672036
12,48,4,1,0,3.0,1.0,34.96938069633209,5.056114634717416,11.958137356865132,1.0,5.1908433956261835,4.96697177668343,0,3,8,1,4,2,0,0.29243349348064684,3.6735592118752516,1.7597385040663909,8.943919883309038,21.744080824043536,0,5.887145155958566,5.1280682463110105,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.7777954141833843,1151.7106133705445,6.431798275933005
12,56,5,1,0,3.0,0.0,19.000417151932307,4.289732284026032,11.989146079329894,1.0,5.240624351584537,5.017682919383693,0,2,7,3,4,2,0,0.5567008598410055,3.854300174101725,1.8820273607928328,9.93288809535517,17.16913534541477,0,6.200001946032829,4.5500205423171725,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-3.785635564640743,421.4674098965195,6.920818753952375
12,51,4,3,0,5.0,0.0,19.002918383500308,3.0626299051565136,11.634050410780109,2.0,5.460126827058011,5.039807640757903,0,2,9,1,5,2,0,0.4907996103611534,4.529871794378465,1.4833621042662335,7.750507994915467,21.009880535844488,2,5.933570568689079,4.638179347826087,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-5.261383204626869,303.1527402930762,7.657577319177793
6,39,3,2,0,2.0,0.0,18.99941006856631,4.8386715995620495,10.973649119987938,2.0,5.216520495366294,5.184217041447579,0,1,5,1,2,2,0,0.5252384078259749,2.14561183004242,0.9929661580706056,4.84826920071322,18.56486911777544,0,5.479075201365808,3.918387989778535,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.411851706425308,222.2835650089497,6.136677139879542
12,49,4,1,0,3.0,1.0,34.96938074039228,4.991998053058597,11.358431998795135,1.0,5.3689822733317785,5.1486229647174895,0,2,8,2,3,1,0,0.5766297191525138,3.1888511634646077,1.3833608177174803,7.299135159341043,21.52279253834996,0,6.019505207263505,4.41192380056444,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-4.430858162577937,350.0373672120292,5.67778070526608
11,45,3,3,0,2.0,0.0,18.999411603569182,4.887458437464026,11.002977316814833,2.0,4.982093844721816,4.94376882649335,0,1,8,2,4,1,0,0.6631474028145838,2.6394053218540363,1.1328160484447305,5.848516064483613,18.480636611132216,0,5.738787583854891,4.802923387096773,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.711895317637198,314.47401306008635,8.096910013008056
11,38,4,2,1,2.0,1.0,34.96885409446187,4.894164985238545,11.053218941516045,2.0,5.049319421212257,5.012939557418751,0,2,6,1,2,1,0,0.5451672671374832,2.4342869646372325,1.3280402589829998,5.4331361876745135,28.741698765593323,0,5.7075254609350345,4.809330357142857,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.91006667649342,250.46020206616825,7.091514981121351
12,44,4,2,0,2.0,1.0,34.96938064224741,5.00955780679179,11.627092587693292,2.0,4.951074843503025,4.915217277358892,0,2,9,1,3,2,0,0.5152073785956077,3.1218039937055013,1.4435464546306305,6.988798867412067,22.70047248317346,0,5.864695949434277,4.872493531694697,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.51632185044786,373.40029603747115,8.522878745280337
11,45,5,2,0,5.0,0.0,19.002915612739336,3.4896464357574963,11.003585241319078,2.0,5.498043303084991,5.075298275577857,0,1,8,1,3,1,0,0.7315946699017435,3.8610931583410686,1.203973826356543,7.339606971100762,21.717926544283,0,5.944274664305024,4.682161921708184,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-5.890283341466421,273.0606585182263,7.045757490560674
12,44,4,2,0,5.0,1.0,34.968854075416715,3.5920964929323844,11.011996796673708,2.0,5.502505781075755,5.080595047947316,0,2,8,2,3,1,0,0.5023177638989451,3.8610931583410686,1.2777728319307846,7.375993335116492,25.618602223671154,0,6.027675929070554,4.905198665893272,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-5.540325000268624,292.31328954769793,6.853871964321761
12,51,4,3,0,6.0,0.0,19.00343129977189,3.0536893157958884,10.997526656466563,2.0,5.433486313035378,5.196068005591044,0,2,9,1,4,1,0,0.4680100687484079,3.6888879255211138,1.2606147532370051,8.230980562134683,21.66968608125961,3,5.9467286532665895,4.692545935412027,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.365037141933886,896.7377009207931,7.769551078621725
12,44,4,1,0,3.0,0.0,19.000414818064492,4.231453740049203,11.335812104298642,1.0,5.103807126218341,4.8786937317174255,0,1,10,2,3,1,0,0.2680257252461925,2.8390082225123687,1.0923713802108113,6.490239967486294,18.21929414132356,0,5.958424693029783,5.842414033457249,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.9223915712600097,272.0410718543336,6.154901959985742
12,48,4,3,0,4.0,1.0,34.969380866391674,3.1202916870117163,11.733592905574893,2.0,5.484282482516129,5.061056367070374,0,2,9,1,4,1,0,0.4751589385506499,3.9351605584825284,1.2789680233166285,6.022306548758876,24.81199201201224,2,5.914516005893729,4.4248338870431905,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.9316986096187625,729.1252366330406,8.999999999999998
12,44,5,3,0,3.0,0.0,19.001261328114268,2.939476452619933,10.994021118025953,2.0,5.039973185392673,5.014699893477204,0,4,6,1,2,1,0,0.4680100687484079,2.3497359752743514,0.9579884120885666,5.516984163000956,21.13250718354968,0,5.8944028342648505,4.923865830115831,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5685589650510483,263.07250229137827,7.619788758288393
12,45,4,3,0,4.0,0.0,19.001420794307823,2.9422572631835915,10.99658251721999,2.0,5.249740090981722,5.025150579705582,0,2,9,1,2,1,0,0.4680100687484079,2.7579842657382145,1.0069969176481444,5.726199986296822,21.289095221870955,0,5.912827101590909,4.881102300995026,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.6984036889649223,309.0182912482731,8.698970004336019
6,42,3,2,0,4.0,0.0,19.002045142619085,3.6729422620776506,11.600976035911176,2.0,5.44541972205587,5.21403049489596,0,1,5,1,3,3,0,0.7628071385378559,3.8347901382937297,1.5460213792279067,7.259018924672008,20.18878598854434,0,5.563082592553066,3.6822421981004063,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.4334886186954643,240.49290006502545,7.494850021680094
12,49,4,1,0,3.0,1.0,34.96938074039228,4.991998053058597,11.358431998795135,1.0,5.3689822733317785,5.1486229647174895,0,2,8,2,3,1,0,0.5766297191525138,3.1888511634646077,1.3833608177174803,7.299135159341043,21.52279253834996,0,6.019505207263505,4.41192380056444,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-4.430858162577937,350.0373672120292,7.045757490560674
12,49,5,3,0,4.0,0.0,19.001422748090718,3.120260009765622,11.735654737199994,2.0,5.393411044627005,4.968020520634616,0,2,8,2,4,1,0,0.4507511703161956,3.850609569119648,1.173319120145348,6.106857538121759,21.1232769160958,2,6.042632833682381,4.693602467811159,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.5484809673678495,359.3265394099526,8.999999999999998
12,55,4,1,0,3.0,1.0,34.969380828524216,5.070634979397614,11.987180172449902,1.0,5.324090385608857,5.10282370869941,0,2,8,2,4,2,0,0.5766297191525138,3.9388511634646064,1.987676263964113,9.837366064526668,20.428077892861896,0,6.076207728686165,4.261912393162393,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-3.899587735494853,322.90533599155333,7.1487416512809245
12,59,5,1,0,3.0,0.0,19.00041758446701,4.3124038997843135,12.000478601984828,1.0,5.262864609165506,5.040357016336801,0,2,7,3,4,2,0,0.4300209172766979,3.8543001741017258,1.8820273607928328,9.93288809535517,16.831426391688293,0,6.206575926724928,4.429869477911646,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,-4.4031192730232975,514.8715135775005,6.920818753952375
12,56,5,1,0,3.0,0.0,19.000417151932307,4.289732284026032,11.989146079329894,1.0,5.240624351584537,5.017682919383693,0,2,7,3,4,2,0,0.5567008598410055,3.854300174101725,1.8820273607928328,9.93288809535517,17.16913534541477,0,6.200001946032829,4.5500205423171725,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-3.785635564640743,421.4674098965195,4.853871964321762
12,45,5,2,0,2.0,0.0,18.99941202786861,4.188811937448521,11.629196554724144,2.0,4.86590598938979,4.827581177593454,0,2,8,2,3,2,0,0.4907996103611534,3.0372530043426207,1.3378975514593496,7.073349856774947,18.75532544535969,0,5.998936561946683,5.168640897755612,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.418219024729216,374.7527851028448,9.397940008672037
6,40,4,2,0,2.0,0.0,18.999410759419373,4.440104336322254,10.996103321839717,2.0,5.0947463481840165,5.059570587482289,0,1,5,1,2,1,1,0.5032308796492724,2.5571564454010254,1.2675107572789404,6.053974033980984,19.091814414111592,0,5.533883437860804,4.0505064984709485,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.171425601032401,224.5586902630099,7.124938736608299
12,47,5,3,0,4.0,0.0,19.00204909046754,3.0196851725561156,10.994635564504684,2.0,5.307744111006562,5.091905869683339,0,4,6,1,4,1,0,0.4680100687484079,2.7579842657382145,1.0163095964405469,5.805659297595768,21.514195549944816,2,5.918893854273146,4.834306735436893,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.4511482823494424,306.8294009708726,8.096910013008056
12,42,5,2,0,2.0,1.0,34.96938069051185,4.3107535102063625,11.012613972559938,2.0,4.919602284581303,4.879278131570757,0,2,8,2,2,1,0,0.5164095954594253,2.554854332491155,1.1436325124301254,5.999153198610476,23.746214024453216,0,6.027675929070554,5.298972710163111,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.697534474143339,281.5435932785224,8.698970004336019
12,52,4,2,0,3.0,0.0,19.000416261245718,4.668690384567802,11.954790684428527,1.0,5.162867134449807,4.938494914951292,0,3,8,1,4,2,0,0.2680257252461925,3.5890082225123696,1.6660581207935836,9.028470872671916,18.275416599364764,0,5.932908097647959,5.137352658991229,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.6411010555468413,304.80604981247825,6.3872161432802645
12,44,4,2,0,2.0,2.0,34.97015711749619,5.017200573233571,11.64237498497561,2.0,4.993227722610003,4.958463585578501,0,2,9,1,3,2,0,0.5591279963836793,3.3269223509223056,1.598561849308329,7.400210283621447,25.45047261963254,0,5.9325766974792264,4.878973105134475,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.2894096872733645,910.1556101501794,8.698970004336019
12,56,5,1,0,4.0,0.0,19.001421792741574,4.289552658606988,11.983460781332624,1.0,5.2746854633062545,5.096869601139667,0,2,7,3,4,2,0,0.5846988637473791,4.0525449559319755,1.9254172836672008,10.46864834789912,18.041810705719843,0,6.290179285269266,4.560794581091468,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-3.9627872022742414,497.93730694477324,5.721246399047171
12,42,5,2,0,2.0,1.0,34.96938069051185,4.3107535102063625,11.012613972559938,2.0,4.919602284581303,4.879278131570757,0,2,8,2,2,1,0,0.5164095954594253,2.554854332491155,1.1436325124301254,5.999153198610476,23.746214024453216,0,6.027675929070554,5.298972710163111,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.697534474143339,281.5435932785224,7.086186147616282
12,41,4,2,0,3.0,0.0,19.000414965151894,3.935020208486569,10.99434593919126,2.0,4.972267504303333,4.971272912090785,0,2,9,1,2,1,0,0.4924178369828622,2.4342869646372325,0.9682778632539648,5.492219751572598,20.085596427495066,0,5.8271056906882,4.988010734072021,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.8705170122676074,827.2566096063267,8.0
12,41,4,2,0,3.0,1.0,34.96938066155061,4.717158373106977,10.997633747079222,2.0,5.022573543767411,5.016607216857632,0,2,9,1,2,1,0,0.5363384547709337,2.6394053218540363,1.1401724704834098,5.9036311677819775,24.653641244600298,0,5.897497215279598,4.9902496736292425,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.794590596639286,664.4857017277792,8.698970004336019
12,55,4,2,0,6.0,0.0,19.00343015225313,2.9914257202148424,11.955885978723245,1.0,5.4754500832152955,5.273402720150264,0,3,8,1,6,2,0,0.2680257252461925,5.149668394292191,1.8445784648342172,9.718684294737393,20.153905911554528,2,5.9851949340943875,4.981079826732674,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.5907425167442053,347.4102320473575,4.896196279044043
11,46,5,1,0,4.0,1.0,34.96885396396506,3.516766860124503,11.360394440572849,1.0,5.38087622810391,5.160522992194396,0,2,7,1,4,1,0,0.4722788759574666,2.64561183004242,1.1745580724484117,6.086019756729808,23.71638378229597,0,5.749193921510264,4.458756345177664,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-4.064636780740991,438.80409388034377,7.3979400086720375
11,48,5,2,0,4.0,1.0,34.96885406045808,3.3364341362587706,11.639090598245597,2.0,5.318837706819387,5.1036386022196085,0,2,7,1,5,2,0,0.6807651458826518,3.6506196520232868,1.5495504552484682,7.601017497978537,24.462224911985487,2,5.912996120436912,4.570233050847459,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.297549435660671,289.80070722556104,6.73754891026957
12,48,4,3,0,4.0,0.0,19.001421370649982,3.0468786315918064,10.997241300218796,2.0,5.269514838108208,5.053519604668574,0,2,9,1,4,1,0,0.4680100687484079,2.7579842657382136,1.0316463505150513,5.805659297595768,20.74352436628238,2,5.918893854273146,4.834306735436893,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.451148282349413,306.829400970873,7.886056647693162
12,44,4,2,0,4.0,0.0,19.002047024658975,3.515268954127722,10.996802575747465,2.0,5.24358546156732,5.025150491286716,0,2,8,2,3,1,0,0.4571970260819978,2.64561183004242,1.042748134226147,6.124411575628615,20.48611199573377,0,5.921913484146867,4.937540012804098,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.9576938497653447,263.95008629330295,8.522878745280337
6,44,3,2,0,2.0,0.0,18.999410356264672,4.972425808719084,11.353336063002931,1.0,5.2692098344593115,5.237709749241148,0,1,5,1,5,1,0,0.20910016014731356,1.9473670482121688,0.9726230582197816,4.500861571820081,17.674083465655684,0,5.491517041489175,3.5203388208269524,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.4457964834066033,214.82931954248608,6.236572006437062
12,52,4,3,0,2.0,0.0,18.99941287565755,4.886162577347776,10.997805688533509,2.0,5.1032913874059584,5.0683348984714245,0,2,9,1,3,2,0,0.5858611989461657,2.5538601205062825,1.1774493113950024,5.6613217302983605,18.08681884911004,0,5.934894195619588,4.7694725433526015,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.4557114626847394,310.06451976856437,7.823908740944318
12,41,4,2,0,2.0,1.0,34.96938059819576,4.886300050697249,10.998344569225145,2.0,4.971506335234331,4.932856123552526,0,2,9,1,2,1,0,0.4924178369828622,2.4342869646372325,1.0942660209237072,5.492219751572598,23.449034893614947,0,5.8271056906882,4.988010734072021,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.870517012267592,827.2566096063211,7.3767507096020974
12,51,4,3,0,7.0,0.0,19.00443597334234,3.0081893157958954,10.997515666116724,2.0,5.589560206780388,5.2611790612468585,0,2,9,1,4,1,0,0.4680100687484079,4.556842756460899,1.3273180195618386,9.857974420670686,22.23791601405756,3,5.954541193003384,4.6433644480519485,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.96541139722197,432.80408880821955,7.2839966563652
11,45,5,2,0,4.0,1.0,34.968854016804364,3.527114494393793,11.63645638218996,2.0,5.296523319198028,5.075674796030954,0,2,7,1,3,2,0,0.7328980256284819,3.5382472163274925,1.513131835148548,8.008949790843989,25.19092137826656,0,5.916033584803988,4.634110046457606,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.597568654992092,376.0508380655451,8.698970004336019
11,46,5,1,0,5.0,1.0,34.9688540267416,3.5167219007514907,11.314894766015255,1.0,5.393261194023077,5.389932024900167,0,2,7,1,4,1,0,0.4722788759574666,3.333128859110689,1.2719772950701809,7.582598872569271,24.5079065894508,0,5.7928230414469315,4.363612604540024,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.6587077291592736,5582.573080031737,7.522878745280337
12,44,4,2,0,5.0,1.0,34.968854075416715,3.5920964929323844,11.011996796673708,2.0,5.502505781075755,5.080595047947316,0,2,8,2,3,1,0,0.5023177638989451,3.8610931583410686,1.2777728319307846,7.375993335116492,25.618602223671154,0,6.027675929070554,4.905198665893272,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-5.540325000268624,292.31328954769793,8.698970004336019
12,48,4,3,0,5.0,0.0,19.002425903848323,3.1201667480468696,11.729594477394144,2.0,5.484282482516174,5.064694015506252,0,2,9,1,4,1,0,0.4751589385506499,3.9351605584825284,1.152979865646886,6.022306548758876,21.525080208546715,2,5.914516005893729,4.4248338870431905,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.931698609618754,729.1252366330334,8.698970004336019
12,48,4,3,0,4.0,2.0,34.97015755664944,3.1207692260742133,11.748875219424944,2.0,5.5261883538314125,5.1040920973718675,0,2,9,1,4,1,0,0.5190795563387215,4.140278915699332,1.433983417994327,6.433717964968258,27.42164125703989,2,5.979202170535783,4.452811510031679,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-5.890935185561934,400.48358061768386,8.522878745280337
6,47,3,2,0,2.0,0.0,18.999410644045504,4.978093531761039,11.364672458775619,1.0,5.290056342131833,5.258977306900807,0,1,5,1,5,1,0,0.22234337869713774,1.9473670482121688,0.9726230582197816,4.500861571820081,17.206684038718116,0,5.499726425716241,3.4410282258064515,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.426577113290099,584.2041415685851,6.3979400086720375
12,42,5,2,0,3.0,0.0,19.001260794134996,4.188476152722306,10.951646673722838,2.0,4.671530626854575,4.626575644450661,0,2,9,1,2,1,0,0.4507511703161956,2.1813472829363927,0.910300610608578,5.495066879719703,20.44963791815308,0,5.996452088619021,5.179382093316518,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.476723969987284,356.0112386538004,7.602059991327962
12,41,4,2,0,2.0,2.0,34.97015703118774,4.890123242140789,11.01362784420038,2.0,5.016830854974426,4.979535296334489,0,2,9,1,2,1,0,0.5363384547709337,2.6394053218540363,1.2492814156014058,5.9036311677819775,26.311282019012857,0,5.897497215279598,4.9902496736292425,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.794590596639286,664.4857017277792,9.221848749616356
12,50,4,2,0,2.0,0.0,18.999412492306146,4.886421490052305,10.998839142785966,2.0,4.912194462676835,4.871619575416638,2,2,8,2,2,2,0,0.5858611989461657,2.5538601205062825,1.132954685049833,5.6613217302983605,17.36884308116165,2,6.120846718607718,5.946929190751446,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.4557114626847394,310.06451976856437,8.397940008672036
12,54,3,2,0,3.0,1.0,34.96938083359214,5.067091774754932,11.980093913991125,1.0,5.269563298225734,5.0471884695443485,0,1,10,2,5,2,0,0.5766297191525138,3.9388511634646064,1.963323367343569,9.837366064526668,21.050617719780398,0,6.076207728686165,4.261912393162393,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,-3.899587735494853,322.90533599155333,6.494850021680093
12,44,4,2,0,6.0,0.0,19.003830269503116,3.4638470250828655,10.996003007445893,2.0,5.5027929795144335,5.084472567384001,0,2,8,2,3,1,0,0.5023177638989451,3.8610931583410686,1.1686638868127883,7.375993335116492,21.953013470105912,0,6.027675929070554,4.905198665893272,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-5.540325000268624,292.31328954769793,8.397940008672036
12,51,5,3,0,2.0,0.0,18.999412987016804,4.8855102691479,10.995199935496094,2.0,5.141403423198704,5.107387387519724,0,4,6,1,3,2,0,0.5858611989461657,2.5538601205062834,1.162112557320498,5.661321730298361,18.813163988917204,0,5.934894195619588,4.7694725433526015,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.4557114626847465,310.0645197685641,8.301029995663981
12,44,4,2,0,3.0,0.0,19.00041539705932,3.935634626973993,11.623094138390114,2.0,4.951509689464304,4.950615155144902,0,2,9,1,3,2,0,0.5152073785956077,3.1218039937055013,1.317558296960888,6.988798867412067,19.529380657318608,0,5.864695949434277,4.872493531694697,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.516321850447872,373.40029603747126,7.958607314841775
12,48,4,1,0,4.0,0.0,19.001418681417274,4.121740249641447,11.952778323051092,1.0,5.190843415123131,4.971115767675214,0,3,8,1,4,2,0,0.29243349348064684,3.6735592118752516,1.6763475719589822,8.879975967644125,18.60144921817016,0,5.901095265935888,5.099655930760499,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.0545445245158622,340.6313522273025,6.356547323513813
12,41,4,2,0,2.0,1.0,34.96938059819576,4.886300050697249,10.998344569225145,2.0,4.971506335234331,4.932856123552526,0,2,9,1,2,1,0,0.4924178369828622,2.4342869646372325,1.0942660209237072,5.492219751572598,23.449034893614947,0,5.8271056906882,4.988010734072021,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.870517012267592,827.2566096063211,9.397940008672037
11,38,4,2,1,2.0,0.0,31.97319873197701,4.892254049949769,11.022141629542745,2.0,4.997033060922552,4.959158974561506,0,2,6,1,2,1,0,0.5032308796492724,2.14561183004242,1.01751075727894,5.083971461108733,23.913726854555808,0,5.665561261836003,4.789807110438728,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.765708149825014,221.40509094879206,6.6020599913279625
12,42,5,2,0,3.0,0.0,19.001260794134996,4.188476152722306,10.951646673722838,2.0,4.671530626854575,4.626575644450661,0,2,9,1,2,1,0,0.4507511703161956,2.1813472829363927,0.910300610608578,5.495066879719703,20.44963791815308,0,5.996452088619021,5.179382093316518,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.476723969987284,356.0112386538004,7.4089353929735005
12,42,5,2,0,2.0,0.0,18.999411739691013,4.188504204273217,11.000723092263708,2.0,4.879294680467869,4.837569810958578,0,2,8,2,2,1,0,0.4680100687484079,2.3497359752743523,0.988617117752427,5.5767707409354825,19.258821004723128,0,5.966146739123692,5.2998085885486015,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.752322716323436,294.53347079040117,8.999999999999998
17,54,7,2,1,1.0,1.0,34.96885443322025,5.214239198481335,13.149737143067892,3.0,5.042668814660392,4.7924666200940065,0,3,8,2,4,1,0,0.7125072645585949,3.267620297970566,1.7104161153186002,6.992026424538247,24.218636154503173,0,6.872095717394942,11.397353332900208,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,-4.386384919151946,397.4443599982768,7.920818753952375
17,54,7,2,1,1.0,1.0,34.96885443322025,5.214239198481335,13.149737143067892,3.0,5.042668814660392,4.7924666200940065,0,3,8,2,4,1,0,0.7125072645585949,3.267620297970566,1.7104161153186002,6.992026424538247,24.218636154503173,0,6.872095717394942,11.397353332900208,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,-4.386384919151946,397.4443599982768,8.02227639471115
17,56,9,1,1,1.0,0.0,31.972072745567605,4.194417436051872,13.176684728876259,3.0,4.925491010479767,4.703124746745402,0,3,7,3,4,1,0,0.6880994963241406,3.183069308607685,1.611311700886366,7.0765774139011315,19.768196934732423,0,6.9331488653451725,12.082773226636302,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,-4.1589603591807345,438.55261336954493,8.02227639471115
12,53,5,1,1,1.0,0.0,31.972072572672683,4.220749788023233,13.094304347023472,3.0,4.780470961473297,4.593679223906385,2,0,8,4,4,1,0,0.4760075515613058,2.924650932404881,1.5146252579449837,6.095376553420253,18.539100131858284,2,6.456377113859566,8.18934811827957,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,-3.1574138390243536,398.41754482560435,7.67778070526608
17,58,7,3,1,1.0,0.0,31.97207275955218,4.632087087261981,13.150203233914418,3.0,5.012272085053597,4.769224055579738,0,3,8,2,4,1,0,0.6880994963241407,3.1830693086076844,1.5886882289202495,7.07657741390113,20.735505498264587,0,6.892863697733978,11.426322906123481,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,-4.158960359180751,438.55261336954527,8.045757490560675
17,58,7,3,1,1.0,0.0,31.97207275955218,4.632087087261981,13.150203233914418,3.0,5.012272085053597,4.769224055579738,0,3,8,2,4,1,0,0.6880994963241407,3.1830693086076844,1.5886882289202495,7.07657741390113,20.735505498264587,0,6.892863697733978,11.426322906123481,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,-4.158960359180751,438.55261336954527,6.158640529545145
12,54,7,2,1,1.0,1.0,34.96938119363788,4.311787758565803,13.125747500231427,4.0,4.986383491073426,4.7660719820916135,0,2,8,2,4,1,0,0.5135940356059132,3.3280140714519355,1.7018880780341223,7.047896026184609,24.218636154503173,0,6.3039916595568775,4.904190691927512,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,-4.631597006611369,386.7501522309281,8.999999999999998
12,61,7,3,1,1.0,0.0,31.972072809736822,4.789997457366812,13.108150979740175,4.0,4.903009011038338,4.698980877478402,2,4,6,1,6,1,0,0.4651945088948957,3.1228957142351317,1.5162439776925631,6.565726990575088,20.28853313321517,4,6.249009525139524,4.84375,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,-3.1045699620302014,459.07659864027823,9.698970004336017
