Molecular Weight,Number of Hydrogen Donors,Number of Hydrogen Acceptors,OWPC
377.48800000000017,1.0,4.0,2.5616000000000003
416.5250000000002,1.0,6.0,4.091380000000003
429.92300000000023,1.0,5.0,4.622100000000004
436.9430000000002,1.0,6.0,4.3546800000000045
365.47700000000015,1.0,5.0,2.924100000000001
414.5090000000002,1.0,5.0,3.3387800000000016
411.9330000000002,1.0,5.0,4.483000000000003
446.37800000000016,1.0,5.0,5.136400000000005
441.95900000000034,1.0,6.0,4.4916000000000045
420.4880000000002,1.0,6.0,3.8403800000000023
461.48400000000015,1.0,6.0,4.728200000000004
373.45300000000015,2.0,5.0,3.5100000000000016
385.4890000000001,3.0,6.0,3.3849200000000015
387.4800000000001,2.0,5.0,3.8184200000000024
389.90800000000013,2.0,5.0,4.024300000000002
371.46200000000016,3.0,6.0,3.076500000000001
340.4920000000001,1.0,4.0,4.365000000000003
304.41499999999996,2.0,4.0,3.1393700000000004
342.8950000000001,1.0,3.0,5.1772000000000045
360.8700000000001,2.0,5.0,3.6541000000000015
374.9370000000001,1.0,4.0,5.018400000000005
385.9200000000001,3.0,3.0,4.868370000000004
322.405,2.0,4.0,3.4365700000000015
343.8830000000001,1.0,4.0,4.572200000000004
386.90800000000013,2.0,5.0,4.053700000000003
394.4750000000002,2.0,5.0,4.293000000000002
410.36200000000014,2.0,5.0,4.429700000000002
400.4540000000002,3.0,4.0,4.3652000000000015
405.32100000000014,2.0,5.0,3.763200000000001
345.8990000000001,2.0,4.0,4.618900000000004
394.29400000000015,2.0,5.0,3.9612000000000016
439.76600000000013,2.0,5.0,4.4166000000000025
395.28200000000015,2.0,6.0,3.356200000000001
461.4100000000002,2.0,6.0,4.977900000000003
460.4220000000002,2.0,5.0,5.582900000000003
422.34800000000024,2.0,5.0,4.578040000000003
483.22900000000016,2.0,4.0,5.130700000000003
428.86700000000013,2.0,5.0,4.672900000000003
360.8700000000001,2.0,5.0,3.6541000000000015
394.3270000000001,2.0,4.0,4.912500000000003
350.4470000000001,2.0,5.0,3.477380000000001
239.318,0.0,2.0,3.605500000000003
358.42600000000004,1.0,6.0,3.8337600000000025
448.3860000000002,2.0,5.0,4.514600000000003
403.93500000000023,2.0,5.0,4.405500000000003
387.4800000000002,2.0,5.0,3.891200000000002
437.4870000000002,2.0,5.0,4.770900000000003
453.4860000000002,2.0,6.0,4.650700000000003
359.45100000000014,2.0,6.0,3.3451000000000013
398.46700000000016,2.0,8.0,4.012000000000002
348.20400000000006,2.0,6.0,3.124500000000001
304.357,1.0,6.0,3.2046
505.75500000000005,2.0,3.0,7.792800000000004
411.5540000000003,4.0,8.0,3.010000000000002
359.52,2.0,5.0,3.9059000000000026
438.77800000000013,2.0,4.0,5.021600000000003
416.9590000000002,2.0,6.0,4.868800000000003
349.84300000000013,2.0,5.0,3.852100000000002
395.31500000000017,2.0,5.0,4.307500000000003
415.9710000000002,2.0,5.0,5.473800000000003
462.41900000000015,2.0,5.0,5.038300000000002
405.32100000000014,2.0,5.0,3.763200000000002
346.8430000000001,2.0,5.0,3.480000000000002
422.34800000000024,2.0,5.0,4.578040000000002
378.8600000000002,2.0,5.0,3.7932000000000015
395.31500000000017,2.0,5.0,4.307500000000003
369.4500000000001,3.0,6.0,2.0996
395.31500000000017,2.0,5.0,4.307500000000003
341.44000000000005,2.0,6.0,2.7041199999999996
418.9500000000002,2.0,6.0,4.441300000000003
390.8960000000002,2.0,6.0,3.662700000000002
390.24100000000016,2.0,6.0,2.094
390.24100000000016,2.0,6.0,2.094
363.7800000000001,2.0,6.0,1.9345
408.2310000000001,2.0,6.0,2.0435999999999996
368.3720000000002,2.0,7.0,1.4611999999999998
388.42800000000017,3.0,7.0,0.9152999999999998
432.4060000000002,2.0,7.0,2.8326000000000002
418.37900000000013,2.0,7.0,2.5241799999999994
418.37900000000013,2.0,7.0,2.5241799999999994
450.3960000000002,2.0,7.0,2.9717000000000002
450.3960000000002,2.0,7.0,2.9717000000000002
363.78000000000014,2.0,6.0,1.9344999999999999
402.45500000000015,3.0,7.0,1.2237199999999995
450.3960000000001,2.0,7.0,2.9717000000000002
450.3960000000001,2.0,7.0,2.9717000000000002
442.67600000000016,2.0,6.0,2.697000000000001
433.3940000000001,3.0,8.0,2.1063800000000006
452.8240000000001,2.0,7.0,3.1775800000000007
506.7100000000002,2.0,6.0,4.068400000000002
507.39500000000015,3.0,9.0,2.5708
470.8140000000002,2.0,7.0,3.3166800000000016
455.41200000000015,2.0,7.0,3.108620000000001
525.3850000000002,3.0,9.0,2.7099
451.3840000000002,3.0,8.0,2.24548
470.8140000000002,2.0,7.0,3.3166800000000016
491.3920000000003,2.0,7.0,3.7014200000000015
511.8100000000002,2.0,7.0,4.046400000000001
480.2490000000002,2.0,6.0,4.0984000000000025
473.4020000000002,2.0,7.0,3.405820000000001
426.3740000000001,2.0,7.0,2.4950200000000002
513.8010000000002,2.0,6.0,4.463800000000003
470.8140000000002,2.0,7.0,3.3166800000000016
511.8100000000002,2.0,7.0,4.046400000000001
432.4060000000001,2.0,7.0,2.3285
404.35200000000015,2.0,7.0,1.8958999999999997
404.35200000000015,2.0,7.0,1.8958999999999997
424.7700000000002,2.0,7.0,2.2408799999999998
440.4010000000001,2.0,7.0,2.80344
503.4320000000002,3.0,9.0,2.5072
524.4790000000002,3.0,10.0,2.3699000000000003
495.35900000000015,3.0,8.0,2.7876000000000003
530.4330000000001,3.0,9.0,2.988600000000001
484.7880000000002,2.0,7.0,3.6416000000000013
548.875,2.0,7.0,4.664800000000003
542.9210000000002,2.0,8.0,4.046100000000003
411.5310000000002,2.0,7.0,3.574600000000002
396.51600000000025,3.0,6.0,3.8766000000000034
376.8440000000001,2.0,5.0,3.916800000000002
399.49500000000006,2.0,6.0,4.137120000000002
415.49400000000014,2.0,7.0,3.8373000000000017
387.4400000000001,2.0,7.0,3.057100000000001
371.4410000000001,2.0,6.0,3.3569200000000015
411.4620000000001,2.0,7.0,3.060500000000001
416.4780000000001,2.0,7.0,3.2886000000000015
359.43000000000006,2.0,6.0,2.9103200000000005
410.4340000000001,2.0,8.0,3.3134000000000015
407.4740000000001,3.0,5.0,4.2585000000000015
395.41000000000014,2.0,6.0,3.2465200000000003
443.42600000000004,2.0,7.0,3.286400000000002
405.40500000000014,2.0,5.0,4.093890000000002
411.40900000000016,2.0,7.0,2.9467000000000008
387.44000000000005,2.0,7.0,3.057100000000001
371.44100000000003,2.0,6.0,3.3569200000000015
461.34900000000016,2.0,5.0,5.084900000000003
489.38400000000024,3.0,7.0,4.660000000000003
401.8540000000001,2.0,6.0,3.7884800000000016
453.50300000000016,2.0,9.0,2.9709000000000003
439.4760000000001,3.0,8.0,2.9605000000000006
372.4290000000001,3.0,7.0,2.4903999999999997
436.4940000000001,3.0,8.0,2.0299
410.4380000000001,2.0,9.0,2.2391
410.4380000000001,2.0,9.0,2.2391
410.4380000000001,2.0,9.0,2.2391
424.46500000000015,2.0,9.0,2.5475200000000005
360.38900000000007,2.0,5.0,3.4025000000000016
422.2830000000001,2.0,6.0,3.4209000000000014
474.35500000000013,2.0,5.0,5.685520000000003
404.88300000000004,2.0,8.0,2.966400000000001
416.869,2.0,7.0,3.5735800000000015
384.4650000000001,2.0,8.0,2.6214200000000005
370.43800000000005,2.0,8.0,2.3129999999999997
441.8660000000001,2.0,6.0,4.581600000000003
611.7680000000003,3.0,7.0,3.4263200000000023
412.4500000000002,2.0,8.0,1.1461
392.4190000000001,2.0,7.0,1.1328999999999996
406.4460000000002,2.0,7.0,1.5229999999999997
372.8160000000001,2.0,6.0,1.7742999999999998
368.3970000000001,2.0,7.0,1.1294999999999995
350.38200000000006,3.0,7.0,2.3267999999999995
394.43500000000006,3.0,8.0,2.3434
374.40400000000005,3.0,7.0,2.3301999999999996
388.4310000000001,3.0,7.0,2.7203
329.40400000000005,1.0,6.0,2.0089
335.43300000000005,1.0,7.0,2.0704000000000002
336.42100000000005,1.0,8.0,1.4654
335.43300000000005,1.0,7.0,2.0704000000000002
360.44300000000004,1.0,8.0,1.9420799999999998
353.42300000000006,1.0,7.0,2.2095000000000002
299.33000000000004,2.0,5.0,2.1345
389.25300000000016,2.0,5.0,2.699
389.25300000000016,2.0,5.0,2.699
389.25300000000016,2.0,5.0,2.699
314.34499999999997,2.0,6.0,1.8379199999999998
325.372,2.0,6.0,1.6399199999999998
390.24100000000016,2.0,6.0,2.094
349.3940000000002,2.0,6.0,2.1891999999999996
328.3470000000001,2.0,5.0,2.0756
328.372,2.0,6.0,2.1463400000000004
330.41299999999995,2.0,6.0,2.30642
327.3440000000001,3.0,7.0,1.0371000000000004
310.3570000000001,2.0,5.0,1.9364999999999997
335.36700000000013,2.0,6.0,1.8081799999999997
445.40500000000014,2.0,8.0,2.5359999999999996
391.4350000000002,2.0,8.0,1.8256199999999996
412.7990000000001,2.0,5.0,3.6087000000000007
341.3710000000001,2.0,7.0,1.3400999999999996
327.3440000000001,3.0,7.0,1.0371000000000001
378.22600000000017,2.0,5.0,2.897000000000001
344.80200000000013,2.0,5.0,2.5899
378.3540000000001,2.0,5.0,2.955300000000001
367.3270000000001,2.0,5.0,3.1533000000000015
388.26500000000016,2.0,4.0,3.304000000000002
315.41700000000003,2.0,4.0,2.8080000000000007
351.39700000000005,2.0,4.0,3.0532000000000012
324.384,2.0,5.0,2.2449200000000005
310.3570000000001,2.0,5.0,1.9364999999999999
403.2800000000002,3.0,4.0,3.21709
340.3830000000001,2.0,6.0,1.9450999999999998
407.2430000000001,2.0,5.0,2.648600000000001
441.6880000000001,2.0,5.0,3.3020000000000014
407.2430000000001,2.0,5.0,2.648600000000001
425.23300000000006,2.0,5.0,2.9442000000000013
380.78200000000004,2.0,5.0,2.8351000000000015
371.34700000000015,2.0,6.0,2.0533799999999998
439.2600000000002,2.0,5.0,3.2526200000000003
361.3520000000001,2.0,6.0,1.8851199999999997
414.33400000000006,2.0,5.0,3.2005000000000017
448.7790000000001,2.0,5.0,3.853900000000002
394.80900000000014,2.0,5.0,3.1435199999999996
443.2230000000001,2.0,5.0,3.083300000000002
398.7720000000001,2.0,5.0,2.9742000000000015
412.79900000000015,2.0,5.0,3.2826200000000005
457.2500000000002,2.0,5.0,3.3917200000000003
466.7690000000001,2.0,5.0,3.993000000000001
432.32400000000007,2.0,5.0,3.3396000000000026
379.34200000000016,2.0,6.0,2.0242199999999997
394.3530000000002,2.0,6.0,2.3293999999999997
443.22300000000007,2.0,5.0,3.2414000000000014
469.13700000000017,2.0,6.0,2.8564999999999996
468.14900000000017,2.0,5.0,3.461500000000002
414.2630000000002,2.0,6.0,2.5706799999999994
457.25000000000017,2.0,5.0,3.7178000000000013
482.1760000000003,2.0,5.0,3.7699200000000017
423.69800000000015,2.0,5.0,3.352400000000001
404.2680000000002,2.0,6.0,2.40242
407.2680000000002,2.0,6.0,2.9088400000000005
393.24100000000016,2.0,6.0,2.6004200000000006
407.24300000000017,2.0,5.0,2.8381000000000007
343.3620000000001,2.0,6.0,1.7790199999999998
353.3570000000002,2.0,6.0,1.9472800000000001
362.7920000000002,2.0,5.0,2.729
421.27000000000027,2.0,5.0,3.1465200000000006
371.3720000000002,3.0,6.0,1.1745000000000003
471.27700000000016,2.0,5.0,4.020000000000002
422.4070000000001,2.0,6.0,3.2661000000000007
489.26700000000017,2.0,5.0,4.159100000000002
440.3970000000001,2.0,6.0,3.4052000000000016
436.3690000000002,2.0,7.0,2.6632800000000003
490.25500000000017,2.0,6.0,3.554100000000002
449.4080000000002,2.0,6.0,3.5767000000000015
435.3810000000002,2.0,6.0,3.2682800000000016
485.4380000000002,2.0,8.0,2.8168000000000006
403.36400000000003,2.0,6.0,2.5809800000000003
403.36400000000003,2.0,6.0,2.5809800000000003
457.25000000000006,2.0,5.0,3.471800000000001
457.25000000000006,2.0,5.0,3.471800000000001
417.3910000000001,2.0,6.0,2.9710800000000006
471.2770000000001,2.0,5.0,3.861900000000002
461.21300000000014,2.0,5.0,3.222400000000002
407.32700000000006,2.0,6.0,2.3315800000000007
491.2390000000002,2.0,6.0,3.2310000000000008
477.2120000000001,3.0,6.0,2.928000000000001
380.7820000000001,2.0,5.0,2.678600000000001
425.2330000000001,2.0,5.0,2.787700000000001
380.7820000000001,2.0,5.0,2.678600000000001
415.2270000000001,2.0,5.0,3.3320000000000016
371.3470000000001,2.0,6.0,1.8968800000000001
439.2600000000003,2.0,5.0,3.09612
439.2600000000003,2.0,5.0,3.09612
394.8090000000002,2.0,5.0,2.9870200000000002
441.23200000000014,3.0,6.0,2.4933000000000005
455.25900000000024,2.0,6.0,2.7963000000000005
403.3640000000002,2.0,6.0,2.58258
457.25000000000017,2.0,5.0,3.4734000000000025
421.35400000000016,2.0,6.0,2.8797800000000002
475.2400000000002,2.0,5.0,3.7706000000000026
412.7990000000002,2.0,5.0,3.364300000000001
457.25000000000017,2.0,5.0,3.4734000000000025
414.2060000000001,2.0,5.0,3.1422000000000017
363.32400000000007,3.0,7.0,1.2823000000000002
350.32500000000005,2.0,6.0,2.08312
364.3520000000001,2.0,6.0,2.3371000000000004
364.3520000000001,2.0,6.0,2.39154
455.2590000000002,2.0,6.0,2.9528
441.2320000000001,3.0,6.0,2.649800000000001
421.40400000000017,2.0,8.0,1.6019
397.33200000000005,2.0,6.0,2.5143000000000004
433.2170000000001,2.0,5.0,3.627600000000002
389.33700000000016,2.0,6.0,2.1924799999999998
400.3070000000001,2.0,5.0,2.599000000000001
496.28300000000013,2.0,5.0,4.7429200000000025
477.6680000000001,2.0,5.0,3.7367000000000017
443.2230000000001,2.0,5.0,3.083300000000002
459.2220000000001,3.0,6.0,2.788900000000001
408.38000000000017,2.0,6.0,2.7195
444.21100000000007,2.0,6.0,2.478300000000001
415.32200000000006,2.0,6.0,2.6534000000000013
445.34800000000007,2.0,7.0,2.359700000000001
463.3380000000001,2.0,7.0,2.656900000000001
432.1960000000001,2.0,5.0,3.2813000000000025
403.3640000000001,2.0,6.0,2.573500000000001
368.31500000000005,2.0,6.0,2.22222
382.3420000000001,2.0,6.0,2.530640000000001
403.3640000000001,2.0,6.0,2.573500000000001
473.2490000000002,2.0,6.0,3.0919
382.34200000000016,2.0,6.0,2.4762000000000004
414.33400000000006,2.0,5.0,3.2584000000000017
367.33100000000013,2.0,6.0,1.6593
381.3140000000001,3.0,7.0,1.4214000000000002
439.3940000000002,2.0,8.0,1.7409999999999999
427.35800000000006,2.0,7.0,2.0641000000000003
398.7720000000001,2.0,5.0,2.9742000000000015
430.3330000000001,2.0,6.0,2.922200000000002
412.3430000000001,2.0,6.0,2.6266000000000007
416.7620000000001,2.0,5.0,3.1133000000000015
399.7600000000001,2.0,6.0,2.369200000000001
367.3310000000001,3.0,5.0,1.9573199999999995
378.35400000000016,2.0,5.0,2.62922
403.36400000000015,2.0,6.0,2.5008999999999997
381.3140000000001,3.0,7.0,1.4214000000000004
395.3410000000002,2.0,7.0,1.7244
384.38300000000004,2.0,6.0,2.69072
384.38300000000015,2.0,6.0,2.69072
367.33100000000013,2.0,6.0,1.6593
412.32800000000015,2.0,8.0,1.5674999999999997
459.8310000000002,3.0,6.0,3.632200000000001
480.79600000000016,2.0,5.0,4.3831000000000016
487.27600000000024,2.0,6.0,3.482000000000001
403.3640000000002,2.0,6.0,2.582580000000001
404.3520000000001,3.0,6.0,2.1971000000000007
454.4090000000002,3.0,9.0,1.3232
392.38100000000014,2.0,5.0,2.8832000000000004
413.7870000000001,3.0,6.0,2.556400000000001
428.79800000000023,2.0,6.0,2.982800000000001
380.3260000000001,3.0,5.0,1.6141
403.3640000000001,2.0,6.0,2.573500000000001
433.39000000000016,2.0,7.0,2.1178999999999997
458.2380000000001,3.0,6.0,2.6655000000000006
381.3580000000002,2.0,6.0,2.1422
419.36300000000017,2.0,7.0,1.7278
383.3300000000001,3.0,7.0,1.80442
414.7710000000001,3.0,6.0,2.679800000000001
423.39500000000015,2.0,7.0,2.503
409.36800000000017,2.0,7.0,2.1144999999999996
474.48300000000023,2.0,6.0,4.042020000000003
382.34600000000006,2.0,7.0,1.3627199999999995
409.3680000000002,2.0,7.0,2.03282
410.3560000000002,3.0,8.0,1.3066
444.36000000000024,2.0,6.0,3.23062
426.3700000000002,2.0,6.0,2.9350200000000006
453.4210000000002,2.0,8.0,2.04942
424.37900000000025,2.0,7.0,2.338
438.4060000000002,2.0,7.0,2.346000000000001
456.3960000000002,2.0,7.0,2.4851
447.4170000000002,2.0,7.0,2.4263200000000005
442.82500000000016,2.0,6.0,3.1206000000000014
446.7880000000001,2.0,6.0,3.280000000000002
462.80600000000004,2.0,5.0,3.7818000000000023
524.6520000000003,1.0,4.0,5.535200000000006
416.6090000000002,1.0,2.0,4.910900000000004
370.53700000000015,1.0,3.0,3.286200000000002
408.97300000000024,1.0,2.0,4.539700000000004
436.59900000000016,1.0,2.0,5.237500000000006
439.3970000000003,1.0,2.0,4.258700000000004
416.60900000000015,1.0,2.0,5.009700000000004
392.5680000000002,1.0,3.0,4.045800000000004
402.58200000000016,1.0,2.0,4.448700000000003
510.0810000000003,1.0,3.0,5.857000000000006
500.0860000000003,1.0,3.0,5.984420000000005
382.4110000000001,1.0,6.0,2.8720000000000017
379.4070000000001,1.0,5.0,3.5335000000000027
391.44300000000015,1.0,6.0,2.698100000000001
401.4420000000001,1.0,7.0,3.0421000000000022
432.4180000000001,1.0,6.0,3.758200000000003
366.3930000000001,1.0,7.0,2.6908200000000013
375.4440000000001,1.0,5.0,3.7028200000000018
382.41100000000006,1.0,6.0,2.8720000000000008
379.4320000000001,1.0,6.0,3.6843200000000014
402.4260000000001,1.0,7.0,3.5356000000000023
392.4310000000001,1.0,7.0,2.798000000000001
365.4090000000001,1.0,7.0,2.1279000000000003
397.4220000000001,1.0,6.0,3.6339200000000016
401.38500000000005,1.0,6.0,3.9250000000000034
378.4480000000001,1.0,6.0,3.121400000000002
376.4320000000001,1.0,6.0,3.0978200000000014
365.4090000000001,1.0,7.0,2.1279000000000003
376.3880000000001,1.0,7.0,2.8590800000000005
376.4320000000001,1.0,6.0,3.0978200000000014
376.4320000000001,1.0,6.0,3.0978200000000014
408.4740000000001,1.0,7.0,3.1316000000000015
396.4380000000001,1.0,6.0,3.0710000000000015
402.4260000000001,1.0,7.0,3.5356000000000023
362.4050000000001,1.0,6.0,2.7894000000000014
391.4430000000001,1.0,6.0,3.4030000000000014
391.4430000000001,1.0,6.0,3.4030000000000014
375.4440000000001,1.0,5.0,3.7028200000000018
400.4540000000001,1.0,6.0,3.6471000000000027
379.4070000000001,1.0,5.0,3.5335000000000027
360.2440000000001,1.0,4.0,4.427400000000003
326.7870000000001,1.0,5.0,3.1690000000000014
327.33400000000006,1.0,4.0,3.3988000000000023
319.4080000000001,1.0,4.0,3.737440000000002
351.40600000000006,1.0,6.0,3.1378000000000004
327.33400000000006,1.0,4.0,3.3988000000000023
319.4080000000001,1.0,4.0,3.737440000000002
339.37000000000006,1.0,5.0,3.2683000000000018
339.37,1.0,5.0,3.2683000000000018
335.40700000000004,1.0,5.0,3.4376200000000017
323.3710000000001,1.0,4.0,3.5681200000000013
339.37000000000006,1.0,5.0,3.268300000000001
369.8120000000001,2.0,6.0,2.7542999999999997
403.3640000000001,2.0,6.0,3.119700000000001
403.4420000000002,2.0,7.0,2.503
404.43000000000023,2.0,8.0,1.898
354.43500000000006,2.0,6.0,3.075820000000001
404.2570000000001,2.0,6.0,3.407700000000002
412.27800000000025,1.0,4.0,4.157900000000003
376.2980000000002,1.0,4.0,3.565100000000002
376.2980000000002,1.0,4.0,3.565100000000002
376.2980000000002,1.0,4.0,3.565100000000002
376.2980000000002,1.0,4.0,3.565100000000002
412.53700000000026,1.0,5.0,4.236000000000003
412.53700000000026,1.0,5.0,4.236000000000003
412.53700000000026,1.0,5.0,4.236000000000003
412.53700000000026,1.0,5.0,4.236000000000003
423.5200000000002,1.0,6.0,4.212960000000003
432.9550000000002,1.0,5.0,4.994680000000006
432.9550000000002,1.0,5.0,4.994680000000006
408.93300000000016,1.0,5.0,4.518000000000003
408.93300000000016,1.0,5.0,4.518000000000003
392.4780000000002,1.0,5.0,4.003700000000002
416.5000000000002,1.0,5.0,4.480380000000004
416.5000000000002,1.0,5.0,4.480380000000004
377.53200000000015,1.0,4.0,4.200200000000003
377.53200000000015,1.0,4.0,4.200200000000003
377.53200000000015,1.0,4.0,4.200200000000003
361.48900000000015,1.0,4.0,3.5641000000000025
361.48900000000015,1.0,4.0,3.5641000000000025
361.48900000000015,1.0,4.0,3.5641000000000025
497.3970000000002,2.0,7.0,3.607400000000001
485.5100000000002,2.0,6.0,4.468700000000004
505.01800000000026,2.0,6.0,5.7629200000000065
486.4030000000003,2.0,6.0,4.756700000000004
451.9580000000002,2.0,6.0,4.103300000000003
369.5090000000001,1.0,5.0,3.8374000000000024
369.5090000000001,1.0,5.0,3.8374000000000024
369.5090000000001,1.0,5.0,3.8374000000000024
409.4520000000001,1.0,5.0,4.133800000000003
373.4720000000001,1.0,5.0,3.5410000000000013
465.9850000000003,2.0,6.0,4.4117200000000025
435.5030000000002,2.0,6.0,3.5890000000000013
412.53700000000026,1.0,5.0,4.236000000000003
411.54900000000026,1.0,4.0,4.841000000000005
453.3840000000002,1.0,5.0,4.627100000000004
348.24400000000026,1.0,4.0,2.786500000000001
379.8910000000003,1.0,4.0,4.344400000000003
397.88100000000026,1.0,4.0,4.483500000000003
382.25200000000024,1.0,3.0,4.185400000000003
414.8870000000003,1.0,4.0,5.138300000000004
457.91200000000026,2.0,5.0,4.723600000000003
418.4910000000002,1.0,4.0,4.856300000000004
378.27000000000015,1.0,5.0,3.1538000000000013
409.9170000000002,1.0,5.0,4.711700000000005
410.9050000000002,1.0,6.0,4.106700000000004
414.50900000000024,1.0,6.0,3.8247000000000027
395.89000000000004,1.0,5.0,4.323200000000004
395.89000000000004,1.0,5.0,4.323200000000004
413.88000000000005,1.0,5.0,4.462300000000004
413.88000000000005,1.0,5.0,4.462300000000004
378.27000000000004,1.0,5.0,3.011300000000001
378.27000000000004,1.0,5.0,3.011300000000001
378.27000000000004,1.0,5.0,3.011300000000001
378.27000000000004,1.0,5.0,3.011300000000001
378.27000000000004,1.0,5.0,3.011300000000001
409.9170000000001,1.0,5.0,4.569200000000005
409.9170000000001,1.0,5.0,4.569200000000005
409.9170000000001,1.0,5.0,4.569200000000005
409.9170000000001,1.0,5.0,4.569200000000005
409.9170000000001,1.0,5.0,4.569200000000005
409.9170000000001,1.0,5.0,4.569200000000005
409.9170000000001,1.0,5.0,4.569200000000005
409.9170000000001,1.0,5.0,4.569200000000005
406.32400000000007,1.0,5.0,3.789900000000002
437.9710000000002,1.0,5.0,5.347800000000005
437.9710000000002,1.0,5.0,5.347800000000005
292.18,1.0,3.0,2.7699000000000007
324.81500000000005,1.0,4.0,3.722800000000003
328.41900000000004,1.0,4.0,3.440800000000001
318.2180000000002,1.0,3.0,3.160000000000002
350.85300000000024,1.0,4.0,4.112900000000002
354.45700000000016,1.0,4.0,3.8309000000000024
354.45700000000016,1.0,4.0,3.8309000000000024
354.45700000000016,1.0,4.0,3.8309000000000024
303.4090000000001,1.0,3.0,3.1590000000000016
319.45200000000017,1.0,3.0,3.7951000000000032
422.9600000000002,1.0,5.0,4.826420000000004
422.9600000000002,1.0,5.0,4.826420000000004
422.9600000000002,1.0,5.0,4.826420000000005
426.5640000000003,1.0,5.0,4.544420000000003
390.32500000000033,1.0,4.0,3.955200000000003
422.9600000000003,1.0,5.0,4.908100000000004
426.5640000000003,1.0,5.0,4.6261000000000045
422.9600000000003,1.0,5.0,4.908100000000004
422.9600000000003,1.0,5.0,4.908100000000004
426.5640000000003,1.0,5.0,4.6261000000000045
426.5640000000003,1.0,5.0,4.6261000000000045
413.5250000000003,1.0,6.0,4.126380000000004
412.5370000000003,1.0,5.0,4.731380000000004
412.5370000000003,1.0,5.0,4.731380000000004
412.5370000000003,1.0,5.0,4.731380000000004
426.5640000000003,1.0,5.0,4.626100000000004
398.5100000000002,2.0,5.0,3.581900000000002
412.5370000000002,1.0,5.0,4.649700000000005
416.5000000000002,1.0,5.0,4.480380000000004
416.5000000000002,1.0,5.0,4.480380000000004
416.5000000000002,1.0,5.0,4.480380000000004
304.19100000000014,1.0,3.0,2.7699000000000016
360.8480000000002,1.0,4.0,4.199480000000003
322.4120000000001,1.0,5.0,2.6742800000000004
417.5530000000003,1.0,5.0,4.616000000000003
435.54300000000035,1.0,5.0,4.755100000000003
486.53800000000024,1.0,6.0,4.943500000000005
388.51500000000016,1.0,5.0,4.173020000000003
442.4850000000002,1.0,5.0,4.883400000000004
466.5070000000002,1.0,5.0,5.360080000000006
448.51700000000017,1.0,5.0,5.278880000000006
446.5260000000003,1.0,6.0,4.488980000000003
409.4800000000002,1.0,4.0,4.747800000000005
421.51600000000025,1.0,5.0,4.617300000000003
373.50000000000017,1.0,4.0,4.469600000000003
428.53600000000034,1.0,6.0,4.349880000000003
428.53600000000034,1.0,6.0,4.349880000000003
428.53600000000034,1.0,6.0,4.349880000000003
477.40600000000023,1.0,5.0,5.103780000000006
477.40600000000023,1.0,5.0,5.103780000000006
477.40600000000023,1.0,5.0,5.103780000000006
426.5640000000003,1.0,5.0,4.903680000000004
442.56300000000033,1.0,6.0,4.487680000000003
442.56300000000033,1.0,6.0,4.487680000000003
442.56300000000033,1.0,6.0,4.487680000000003
421.5160000000003,1.0,5.0,4.617300000000004
409.4800000000002,1.0,4.0,4.747800000000004
450.9450000000002,1.0,5.0,5.133780000000006
409.4800000000002,1.0,4.0,4.747800000000004
416.50000000000017,1.0,5.0,4.480380000000004
409.4800000000002,1.0,4.0,4.747800000000005
442.39000000000027,1.0,4.0,5.776400000000005
452.48000000000025,1.0,5.0,5.073180000000003
464.5160000000003,1.0,6.0,4.942680000000004
478.46500000000026,1.0,5.0,5.476200000000003
468.9350000000003,1.0,5.0,5.587480000000004
445.46000000000026,1.0,4.0,5.340600000000004
482.50600000000026,1.0,6.0,5.081780000000004
426.5640000000003,1.0,5.0,4.626100000000004
375.51600000000013,1.0,4.0,3.954200000000003
363.50500000000017,1.0,4.0,3.810100000000003
400.4570000000003,1.0,5.0,4.034480000000003
427.55200000000025,2.0,5.0,4.654320000000003
424.4950000000002,1.0,5.0,4.8022000000000045
426.56400000000025,2.0,4.0,5.259320000000004
445.99400000000026,1.0,4.0,5.494400000000006
414.26900000000023,1.0,3.0,4.728600000000004
381.52000000000015,1.0,5.0,3.9815000000000023
460.55300000000034,1.0,6.0,4.626780000000004
396.2790000000002,1.0,3.0,4.431400000000004
428.91400000000027,1.0,4.0,5.384300000000004
390.32500000000016,1.0,4.0,3.9552000000000023
456.51200000000017,1.0,5.0,5.273500000000006
430.5270000000002,1.0,5.0,4.870480000000005
422.9600000000002,1.0,5.0,4.9081000000000055
462.54400000000015,1.0,5.0,5.668980000000007
426.5640000000003,1.0,5.0,4.626100000000004
284.3309999999999,1.0,4.0,2.2581000000000007
338.4480000000001,1.0,5.0,2.912600000000001
314.35699999999997,2.0,5.0,1.6190000000000002
316.348,1.0,4.0,2.5962000000000014
298.35799999999995,1.0,4.0,2.4571000000000005
388.4140000000001,1.0,5.0,3.126900000000002
372.46500000000003,1.0,5.0,3.566600000000003
373.45300000000003,1.0,6.0,2.9616000000000016
324.42100000000005,1.0,5.0,2.5241000000000007
284.3309999999999,1.0,4.0,2.2581000000000007
266.34099999999995,1.0,4.0,2.119
266.3409999999999,1.0,4.0,2.1190000000000007
280.368,1.0,4.0,2.4274199999999997
248.3509999999999,1.0,4.0,1.9799000000000002
400.475,1.0,6.0,3.3446000000000025
284.3309999999999,1.0,4.0,2.2581000000000007
300.78599999999994,1.0,4.0,2.772400000000001
282.3399999999999,2.0,5.0,1.8246000000000002
